作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Duflo, B.E.","6602205596;","Field experiments and the practice of policy",2020,"American Economic Review","110","7",,"1952","1973",,9,"10.1257/aer.110.7.1952","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090958987&doi=10.1257%2faer.110.7.1952&partnerID=40&md5=b10ae7c678ebecfbf5b70c72e5ba0083",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85090958987
"Banerjee, A., Duflo, E., Qian, N.","7402886108;6602205596;36829526900;","On the road: Access to transportation infrastructure and economic growth in China",2020,"Journal of Development Economics","145",,"102442","","",,97,"10.1016/j.jdeveco.2020.102442","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082509438&doi=10.1016%2fj.jdeveco.2020.102442&partnerID=40&md5=921c9666860d56586adf786c1e196ca1",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85082509438
"Banerjee, A., Chandrasekhar, A.G., Duflo, E., Jackson, M.O.","7402886108;55803890400;6602205596;7404069278;","Using Gossips to Spread Information: Theory and Evidence from Two Randomized Controlled Trials",2019,"Review of Economic Studies","86","6",,"2453","2490",,41,"10.1093/restud/rdz008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074070738&doi=10.1093%2frestud%2frdz008&partnerID=40&md5=6a42f967b13e8c32c583766ccaaee53a",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85074070738
"Duflo, E., Dupas, P., Ginn, T., Barasa, G.M., Baraza, M., Pouliquen, V., Sharma, V.","6602205596;35291662500;57521359100;57210260513;57192668682;56741371000;57212920928;","HIV prevention among youth: A randomized controlled trial of voluntary counseling and testing for HIV and male condom distribution in rural Kenya",2019,"PLoS ONE","14","7","e0219535","","",,5,"10.1371/journal.pone.0219535","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070070709&doi=10.1371%2fjournal.pone.0219535&partnerID=40&md5=3bae6a186a44de370cfbc8408a2dfc7a",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85070070709
"Duflo, E., Greenstone, M., Pande, R., Ryan, N.","6602205596;7005579308;7004879151;55767985300;","The Value of Regulatory Discretion: Estimates From Environmental Inspections in India",2018,"Econometrica","86","6",,"2123","2160",,40,"10.3982/ECTA12876","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058230221&doi=10.3982%2fECTA12876&partnerID=40&md5=4a923f963c6e3607bfed551ea327b6ae",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85058230221
"Banerjee, A., Duflo, E., Hornbeck, R.","7402886108;6602205596;36169857800;","How Much do Existing Borrowers Value Microfinance? Evidence from an Experiment on Bundling Microcredit and Insurance",2018,"Economica","85","340",,"671","700",,4,"10.1111/ecca.12271","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047618725&doi=10.1111%2fecca.12271&partnerID=40&md5=09b43364bc2e0a99c7089b78eb48ca10",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85047618725
"Banerjee, A., Barnhardt, S., Duflo, E.","7402886108;26039011100;6602205596;","Can iron-fortified salt control anemia? Evidence from two experiments in rural Bihar",2018,"Journal of Development Economics","133",,,"127","146",,17,"10.1016/j.jdeveco.2017.12.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042783272&doi=10.1016%2fj.jdeveco.2017.12.004&partnerID=40&md5=828a59c7e4be44ac77ec3e7ca90920a0",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85042783272
"Chernozhukov, V., Chetverikov, D., Demirer, M., Duflo, E., Hansen, C., Newey, W., Robins, J.","6507847070;55995253400;57194276741;6602205596;57210508309;6603072064;35392741100;","Double/debiased machine learning for treatment and structural parameters",2018,"Econometrics Journal","21","1",,"C1","C68",,288,"10.1111/ectj.12097","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040690865&doi=10.1111%2fectj.12097&partnerID=40&md5=d23c23a0ab8185435cef0df1169b268d",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85040690865
"Bardou, M., Crépon, B., Bertaux, A.-C., Godard-Marceaux, A., Eckman-Lacroix, A., Thellier, E., Falchier, F., Deruelle, P., Doret, M., Carcopino-Tusoli, X., Schmitz, T., Barjat, T., Morin, M., Perrotin, F., Hatem, G., Deneux-Tharaux, C., Fournel, I., Laforet, L., Meunier-Beillard, N., Duflo, E., Le Ray, I., Riethmuller, D., Bourtembourg, A., Mottet, N., Toubin, C., Boiteux, G., Senat, M.-V., Houlier, M., Neveu, M.-E., Farbre, S., Merviel, P., Catteau, E., Deplanque, D., Blanc, J., Vaugirard, V., Athlani, M., Pettazzoni, S., Lesavre, N., Laurenceau, N., Leroux, A., Nikel, L., Gustave, E., Jacqz-Aigrin, Chauleur, C., Buchmuller, A., Vayssiere, C., Viallon, A., Guerin, C., Diguisto, C., Chretien, S., Denis, C., Arlicot, C., Potin, J., Trignol-Viguier, N.","7003774481;6601960927;57194577584;57196327022;55801900100;56465909300;57196329359;6602586697;6603316510;57196329677;55579194700;57196330738;57212797239;7004112468;56921876000;35317239800;21740703700;57196327090;57057782100;6602205596;54885302900;7005943768;25931338800;56320154400;56499077400;57196326699;7003370403;57196347136;57194589812;57196327838;7004484316;57196347148;6701643154;36105766200;57196349225;57196344585;57196349057;15045038200;6507738504;55210351600;57196329419;57196342875;57196349549;23099330600;6602557553;6701630807;57196342912;57536973100;53463511800;57196328108;54782291300;54782108800;6507537071;8644655000;","NAITRE study on the impact of conditional cash transfer on poor pregnancy outcomes in underprivileged women: Protocol for a nationwide pragmatic cluster-randomised superiority clinical trial in France",2017,"BMJ Open","7","10","017321","","",,1,"10.1136/bmjopen-2017-017321","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032709612&doi=10.1136%2fbmjopen-2017-017321&partnerID=40&md5=8ac618ae84ce04b7b3983ab58d912077",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85032709612
"Banerjee, A., Banerji, R., Berry, J., Duflo, E., Kannan, H., Mukerji, S., Shotland, M., Walton, M.","7402886108;26321298300;36695904300;6602205596;57194942438;57196481181;55603626600;12771575500;","From proof of concept to scalable policies: Challenges and solutions, with an application",2017,"Journal of Economic Perspectives","31","4",,"73","102",,72,"10.1257/jep.31.4.73","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033568552&doi=10.1257%2fjep.31.4.73&partnerID=40&md5=124e756e190d37120b34afee3aff8c29",Conference Paper,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85033568552
