作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Karhade, A.V., Bono, C.M., Makhni, M.C., Schwab, J.H., Sethi, R.K., Simpson, A.K., Feeley, T.W., Porter, M.E.","57160350100;7003652382;56639221800;23482524500;8787220800;16417937500;7006016319;7201468200;","Value-based health care in spine: where do we go from here?",2021,"Spine Journal","21","9",,"1409","1413",,1,"10.1016/j.spinee.2021.04.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105796138&doi=10.1016%2fj.spinee.2021.04.006&partnerID=40&md5=5223594cf3ea2e7287bfb92d4535080f",Article,"Final","",Scopus,2-s2.0-85105796138
"Reitblat, C., Bain, P.A., Porter, M.E., Bernstein, D.N., Feeley, T.W., Graefen, M., Iyer, S., Resnick, M.J., Stimson, C.J., Trinh, Q.-D., Gershman, B.","57216752687;46061803800;7201468200;57191829133;7006016319;26642918300;57221373382;12759858600;35739223300;57203049196;24721407500;","Value-Based Healthcare in Urology: A Collaborative Review",2021,"European Urology","79","5",,"571","585",,8,"10.1016/j.eururo.2020.12.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098999374&doi=10.1016%2fj.eururo.2020.12.008&partnerID=40&md5=f1abc75f782bbe5bf478dfe669f01e46",Review,"Final","",Scopus,2-s2.0-85098999374
"Ketels, C., Porter, M.E.","14066098200;7201468200;","Rethinking the role of the EU in enhancing European competitiveness",2021,"Competitiveness Review","31","2",,"189","207",,6,"10.1108/CR-08-2020-0100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097030320&doi=10.1108%2fCR-08-2020-0100&partnerID=40&md5=e5f5a2094e365bc208d7fdfd243b3344",Article,"Final","",Scopus,2-s2.0-85097030320
"Gehl, K.M., Porter, M.E.","57220750726;7201468200;","Fixing u.S. politics what business can—and must—do to revitalize democracy",2020,"Harvard Business Review","2020","July-August",,"2","13",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097543403&partnerID=40&md5=042757d5a4096f84609beb602e4d7fff",Note,"Final","",Scopus,2-s2.0-85097543403
"Porter, M.","7201468200;","“The competitive advantage of the inner city”: Harvard business review (1995)",2020,"The City Reader",,,,"314","327",,1,"10.4324/9780429261732-38","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118050660&doi=10.4324%2f9780429261732-38&partnerID=40&md5=174fdc225a6f5764f9b0d3cc1e776596",Book Chapter,"Final","",Scopus,2-s2.0-85118050660
"Hernandez, A., Kaplan, R.S., Witkowski, M.L., Forrest Faison, C., Porter, M.E.","57210639413;7403162941;56198026500;57211298724;7201468200;","Navy medicine introduces value-based health care",2019,"Health Affairs","38","8",,"1393","1400",,7,"10.1377/hlthaff.2019.00280","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071184631&doi=10.1377%2fhlthaff.2019.00280&partnerID=40&md5=e1ad3f2dd25ae30c00439e86964920e8",Article,"Final","",Scopus,2-s2.0-85071184631
"Porter, M.E., Nohria, N.","7201468200;6602539562;","How CEOs manage time",2018,"Harvard Business Review","2018","July-August",,"","",,16,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063571586&partnerID=40&md5=a73f0ccea355dd15c3ec76ecdaa37862",Note,"Final","",Scopus,2-s2.0-85063571586
"Porter, M., Nohria, N.","7201468200;6602539562;","What do CEOs actually do?",2018,"Harvard Business Review","2018","July-August",,"","",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050536717&partnerID=40&md5=ef396a1e3e1509e8c912a1bbf0706a0c",Note,"Final","",Scopus,2-s2.0-85050536717
"Porter, M.E., van der Linde, C.","7201468200;57210953963;","Toward a new conception of the environment-competitiveness relationship",2018,"Economic Costs and Consequences of Environmental Regulation",,,,"413","434",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072001939&partnerID=40&md5=d3ebf5f4eb048cebf43e3b8b00242ff1",Book Chapter,"Final","",Scopus,2-s2.0-85072001939
"Porter, M.E.","7201468200;","On thinking about deregulation and competition",2018,"The Telecommunications Revolution: Past, Present and Future",,,,"39","44",,3,"10.4324/9781351115704","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650958151&doi=10.4324%2f9781351115704&partnerID=40&md5=0c670a593f17e31cd2bfa5bc11143675",Book Chapter,"Final","",Scopus,2-s2.0-78650958151
"Porter, M.E., Heppelmann, J.E.","7201468200;23394953500;","How does augmented reality work?",2017,"Harvard Business Review","2017","November-December",,"14","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034253961&partnerID=40&md5=45ee85e099ed63995b77af769fa40193",Note,"Final","",Scopus,2-s2.0-85034253961
"Porter, M.E., Heppelmann, J.E.","7201468200;23394953500;","The battle of the smart glasses",2017,"Harvard Business Review","2017","November-December",,"18","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034246146&partnerID=40&md5=f96e1c713b2ff08c9100afea56e0012e",Note,"Final","",Scopus,2-s2.0-85034246146
"Porter, M.E., Heppelmann, J.E.","7201468200;23394953500;","Why every organization needs an augmented reality strategy",2017,"Harvard Business Review","2017","November-December",,"1","13",,23,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034229577&partnerID=40&md5=edae95ec8c78b9b7ab2fd51319d38d30",Note,"Final","",Scopus,2-s2.0-85034229577
"Porter, M.E.","7201468200;","An economic strategy for America's Inner Cities: Addressing the controversy",2017,"The Inner City: Urban Poverty and Economic Development in the Next Century",,,,"303","336",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073094809&partnerID=40&md5=2a30f8979050301ab241e23a26720660",Book Chapter,"Final","",Scopus,2-s2.0-85073094809
"Porter, M.E., Kramer, M.R.","7201468200;57193421131;","Strategy &amp; society: The link between competitive advantage and corporate social responsibility",2017,"Corporate Social Responsibility",,,,"359","370",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083683579&partnerID=40&md5=08371b05817bb20c09c64f5d88909b44",Book Chapter,"Final","",Scopus,2-s2.0-85083683579
"Porter, M.E., Van Der Linde, C.","7201468200;57210953963;","Green and competitive: Ending the stalemate",2017,"Corporate Environmental Responsibility",,,,"47","60",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076665181&partnerID=40&md5=b9b811bb2d0ecf1df8752b1611e175fe",Book Chapter,"Final","",Scopus,2-s2.0-85076665181
"Porter, M.E., Van Der Linde, C.","7201468200;57210953963;","Toward a new conception of the environment-competitiveness relationship",2017,"Corporate Environmental Responsibility",,,,"61","82",,10,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076650675&partnerID=40&md5=926e252fca2286f5aab53da3f2da222f",Book Chapter,"Final","",Scopus,2-s2.0-85076650675
"Porter, M.E., Kramer, M.R.","7201468200;57193421131;","Strategy &amp; society: The link between competitive advantage and corporate social responsibility",2017,"Corporate Environmental Responsibility",,,,"225","236",,,"10.4324/9781315259277-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076650232&doi=10.4324%2f9781315259277-8&partnerID=40&md5=0618bf5bcdeabb2e064a00bf394aa555",Book Chapter,"Final","",Scopus,2-s2.0-85076650232
"Porter, M.E., Lee, T.H.","7201468200;7501439787;","From volume to value in health care: The work begins",2016,"JAMA - Journal of the American Medical Association","316","10",,"1047","1048",,102,"10.1001/jama.2016.11698","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992626682&doi=10.1001%2fjama.2016.11698&partnerID=40&md5=46a5f0d2125aa938727e08cd127e9f0f",Editorial,"Final","",Scopus,2-s2.0-84992626682
"Thaker, N.G., Ali, T.N., Porter, M.E., Feeley, T.W., Kaplan, R.S., Frank, S.J.","56324057100;57191156884;7201468200;7006016319;7403162941;7202570350;","Communicating value in health care using radar charts: A case study of prostate cancer",2016,"Journal of Oncology Practice","12","9",,"813","820",,25,"10.1200/JOP.2016.011320","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987600841&doi=10.1200%2fJOP.2016.011320&partnerID=40&md5=432dcbe57f6d0f0005a3b20de6e70683",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-84987600841
"Porter, M.E., Kaplan, R.S.","7201468200;7403162941;","How to Pay for Health Care",2016,"Harvard business review","94","7-8",,"88","98, 100, 134",,83,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047418556&partnerID=40&md5=98797dd50d3e287e86c7d9abb98b3153",Article,"Final","",Scopus,2-s2.0-85047418556
"Porter, M.E.","7201468200;","Inner-City Economic Development: Learnings From 20 Years of Research and Practice",2016,"Economic Development Quarterly","30","2",,"105","116",,11,"10.1177/0891242416642320","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964288404&doi=10.1177%2f0891242416642320&partnerID=40&md5=97fded207fad9b8b1c3877db7e3471d6",Article,"Final","",Scopus,2-s2.0-84964288404
"Porter, M.E., Larsson, S., Lee, T.H.","7201468200;57143657900;7501439787;","Standardizing patient outcomes measurement",2016,"New England Journal of Medicine","374","6",,"504","506",,351,"10.1056/NEJMp1511701","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959264761&doi=10.1056%2fNEJMp1511701&partnerID=40&md5=81362942b4f584b4b3b23545055dcbdc",Review,"Final","",Scopus,2-s2.0-84959264761
"Porter, M.E., Kaplan, R.S.","7201468200;7403162941;","How to pay for health care",2016,"Harvard Business Review","2016","July-August",,"","",13,24,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85004190284&partnerID=40&md5=5f92c8e5c0f15dfc9a4d5a0794f0f4fc",Note,"Final","",Scopus,2-s2.0-85004190284
"Delgado, M., Porter, M.E., Stern, S.","57197393392;7201468200;36187349000;","Defining clusters of related industries",2016,"Journal of Economic Geography","16","1",,"1","38",,189,"10.1093/jeg/lbv017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965006498&doi=10.1093%2fjeg%2flbv017&partnerID=40&md5=20ddd39d81c62adeb75e6c17751bc228",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84965006498
"Porter, M.E., Lee, T.H.","7201468200;7501439787;","Why strategy matters now",2015,"New England Journal of Medicine","372","18",,"1681","1684",,54,"10.1056/NEJMp1502419","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928719312&doi=10.1056%2fNEJMp1502419&partnerID=40&md5=c092246b940389942d30f098046ed5c6",Article,"Final","",Scopus,2-s2.0-84928719312
"Porter, M.E., Heppelmann, J.E.","7201468200;23394953500;","How smart, connected products are transforming companies",2015,"Harvard Business Review","2015","October",,"","",19,683,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85004073474&partnerID=40&md5=2deb92c02040c05d4c5a51433d9bfc1e",Note,"Final","",Scopus,2-s2.0-85004073474
"Delgado, M., Porter, M.E., Stern, S.","57197393392;7201468200;36187349000;","Clusters, convergence, and economic performance",2014,"Research Policy","43","10",,"1785","1799",,276,"10.1016/j.respol.2014.05.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927690379&doi=10.1016%2fj.respol.2014.05.007&partnerID=40&md5=9cb916d4c598b68d2b4a13e02dd63b57",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84927690379
"Porter, M.E., Heppelmann, J.E.","7201468200;23394953500;","How smart, connected products are transforming competition",2014,"Harvard Business Review",,"November 2014",,"","",23,1403,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908338932&partnerID=40&md5=2efb7e57e760180d4748797edb07193f",Note,"Final","",Scopus,2-s2.0-84908338932
"Porter, M.E., Lee, T.H.","7201468200;7501439787;","The strategy that will fix health care",2013,"Harvard Business Review",,"OCT",,"","",,547,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884183185&partnerID=40&md5=3d1ff14ef9c22d774b3cc45972d23137",Article,"Final","",Scopus,2-s2.0-84884183185
"Porter, M.E.","7201468200;","The strategic potential of the Internet: Strategy and the Internet",2013,"Strategic Information Management",,,,"376","403",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015330976&partnerID=40&md5=2f2671d698bf4b5157d8ea08f396f74f",Book Chapter,"Final","",Scopus,2-s2.0-85015330976
"Porter, M.E., Pabo, E.A., Lee, T.H.","7201468200;55623106800;7501439787;","Analysis &amp; commentary redesigning primary care: A strategic vision to improve value by organizing around patients' needs",2013,"Health Affairs","32","3",,"516","525",,149,"10.1377/hlthaff.2012.0961","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875040133&doi=10.1377%2fhlthaff.2012.0961&partnerID=40&md5=f91276c0500bb69a04f6bf11f765217e",Article,"Final","",Scopus,2-s2.0-84875040133
"Deerberg-Wittram, J., Guth, C., Porter, M.E.","57213685619;55894415800;7201468200;","Value-based competition: The role of outcome measurement",2013,"Public Health Forum","21","4",,"12.e1","12.e3",,6,"10.1016/j.phf.2013.09.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888644737&doi=10.1016%2fj.phf.2013.09.008&partnerID=40&md5=d2d6cf49aa6977fa6a29fa060c254b0d",Article,"Final","",Scopus,2-s2.0-84888644737
"Kim, J.Y., Farmer, P., Porter, M.E.","7601367032;7101715964;7201468200;","Redefining global health-care delivery",2013,"The Lancet","382","9897",,"1060","1069",,189,"10.1016/S0140-6736(13)61047-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884477340&doi=10.1016%2fS0140-6736%2813%2961047-8&partnerID=40&md5=16ba99a505e830372b7cbf3bdc6281d6",Note,"Final","",Scopus,2-s2.0-84884477340
"Porter, M., Rivkin, J.","7201468200;6602506505;","What business should do to restore U.S. competitiveness",2012,"Fortune","166","7",,"72","74",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867778362&partnerID=40&md5=b03a41d12bc12f21f52f30aa9c0194e2",Article,"Final","",Scopus,2-s2.0-84867778362
"Porter, M.E., Rivkin, J.W.","7201468200;6602506505;","Choosing the United States",2012,"Harvard Business Review","90","3",,"","",,33,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860594294&partnerID=40&md5=d6e64ce7e7e83434b3da3a00f57d255d",Note,"Final","",Scopus,2-s2.0-84860594294
"Porter, M.E., Rivkin, J.W.","7201468200;6602506505;","The looming challenge to U.S. competitiveness",2012,"Harvard Business Review","90","3",,"","",,46,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860582992&partnerID=40&md5=95ccc19e58d6f3d94baa926f6894411e",Note,"Final","",Scopus,2-s2.0-84860582992
"Porter, M.E., Guth, C.","7201468200;55894415800;","Redefining German health care: Moving to a value-based system",2012,"Redefining German Health Care: Moving to a Value-Based System",,,,"1","303",,42,"10.1007/978-3-642-10826-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954616486&doi=10.1007%2f978-3-642-10826-6&partnerID=40&md5=0bdebacb07aadbb3100be2231c5efe29",Book,"Final","",Scopus,2-s2.0-84954616486
"Porter, M.E.","7201468200;","The economic performance of regions",2012,"Regional Competitiveness",,,,"131","160",,6,"10.4324/9780203607046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918915213&doi=10.4324%2f9780203607046&partnerID=40&md5=4be1ea66f25125272d4b15e415e84589",Book,"Final","All Open Access, Green",Scopus,2-s2.0-84918915213
"Kaplan, R.S., Porter, M.E.","7403162941;7201468200;","How to solve the cost crisis in health care.",2011,"Harvard business review","89","9",,"46","52, 54, 56-5261 passim",,504,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054786351&partnerID=40&md5=1350d1cb6a27d426b632a6b61e903246",Article,"Final","",Scopus,2-s2.0-80054786351
"Kaplan, R.S., Porter, M.E.","7403162941;7201468200;","The big idea: How to solve the cost crisis in health care",2011,"Harvard Business Review","89","9",,"","",,111,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052192511&partnerID=40&md5=1f8aaa8ba6c5af8fbc61d2389c381680",Article,"Final","",Scopus,2-s2.0-80052192511
"Porter, M.E.","7201468200;","The author replies",2011,"New England Journal of Medicine","364","13",,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953200133&partnerID=40&md5=1f8afab5b3e5afe1dbef6338bfef0141",Letter,"Final","",Scopus,2-s2.0-79953200133
"Porter, M.E., Kramer, M.R.","7201468200;57193421131;","Creating shared value",2011,"Harvard Business Review","89","1-2",,"","",,3474,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906331429&partnerID=40&md5=b1772d771e16ada3a33524e767c740af",Article,"Final","",Scopus,2-s2.0-84906331429
"Ariely, D., Brown, T., Capelli, P., Davenport, T.H., Duflo, E., Araoz, C.F., Gratton, L., Govindarajan, V., Hackman, J.R., Ibarra, H., Kedrosky, P., Lafley, A.G., Li, C., Ma, J., Manzoni, J.F., Pink, D., Porter, M.E., Schein, E.H., Schmidt, E., Schwab, K., Shirky, C., Stiglitz, J.E., Sutton, R.I., Tyson, L.D.","7003817999;35564700600;36809213900;7006686353;6602205596;36808983000;7004523618;7004184156;7004073829;55903614900;7801590547;26639494200;36809879300;36809816300;6602433312;7006220028;7201468200;7005793968;7402693715;57532476700;10043144800;57208457063;7402400373;9246915700;","The HBR agenda",2011,"Harvard Business Review","89","1-2",,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751506014&partnerID=40&md5=cfa234555f4757ecb38678a293ac29cf",Article,"Final","",Scopus,2-s2.0-78751506014
"Porter, M.E.","7201468200;","What is value in health care?",2010,"New England Journal of Medicine","363","26",,"2477","2481",,2941,"10.1056/NEJMp1011024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650589643&doi=10.1056%2fNEJMp1011024&partnerID=40&md5=d4e6895c617361abc80089103ce6cdb5",Review,"Final","",Scopus,2-s2.0-78650589643
"Delgado, M., Porter, M.E., Stern, S.","57197393392;7201468200;36187349000;","Clusters and entrepreneurship",2010,"Journal of Economic Geography","10","4","lbq010","495","518",,441,"10.1093/jeg/lbq010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954351852&doi=10.1093%2fjeg%2flbq010&partnerID=40&md5=c58bf05092461ad7328035aebc5716cf",Article,"Final","All Open Access, Green",Scopus,2-s2.0-77954351852
"Kim, J.Y., Rhatigan, J., Jain, S.H., Weintraub, R., Porter, M.E.","7601367032;35604413300;55461286900;8518263900;7201468200;","From a declaration of values to the creation of value in global health: A report from harvard University's global health delivery project",2010,"Global Public Health","5","2",,"181","188",,21,"10.1080/17441690903418993","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951083784&doi=10.1080%2f17441690903418993&partnerID=40&md5=bd0381d45bb38ce18a17b517c6da5c1e",Article,"Final","",Scopus,2-s2.0-77951083784
"Porter, M.E., Kramer, M.R.","7201468200;57213019868;","The science of communications: Effective public engagement to earn social license to operate",2010,"15th IUAPPA World Clean Air Congress 2010, Presentations","3",,,"1986","2003",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013855715&partnerID=40&md5=62c5f124980b5fa579d56a8011f07c2d",Conference Paper,"Final","",Scopus,2-s2.0-85013855715
"Porter, M.E., Millar, V.E.","7201468200;57168080000;","How information Gives You Competitive advantage: The information revolution is transforming the nature of - competition",2009,"Knowledge and Special Libraries",,,,"85","104",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072004166&partnerID=40&md5=8e4724746e32b0044ab147e97ae86026",Book Chapter,"Final","",Scopus,2-s2.0-85072004166
"Porter, M.E.","7201468200;","A strategy for health care reform - Toward a value-based system",2009,"New England Journal of Medicine","361","2",,"109","112",,634,"10.1056/NEJMp0904131","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650473563&doi=10.1056%2fNEJMp0904131&partnerID=40&md5=3422c1db38ccd6c3522bb1b2c60c4f7b",Article,"Final","",Scopus,2-s2.0-67650473563
"Shrank, W.H., Porter, M.E., Jain, S.H., Choudhry, N.K.","6603279452;7201468200;55461286900;6602730194;","A blueprint for pharmacy benefit managers to increase value",2009,"American Journal of Managed Care","15","2",,"87","93",,19,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-61849164595&partnerID=40&md5=9663efaa96b06865337c8f787f953578",Review,"Final","",Scopus,2-s2.0-61849164595
"Porter, M.E.","7201468200;","Value-based health care delivery",2008,"Annals of Surgery","248","4",,"503","509",,139,"10.1097/SLA.0b013e31818a43af","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55449113981&doi=10.1097%2fSLA.0b013e31818a43af&partnerID=40&md5=7df180f75c8bb96444864bbf188b563e",Review,"Final","",Scopus,2-s2.0-55449113981
