作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Dellavigna, S., Heining, J., Schmieder, J.F., Trenkle, S.","23391949900;14621589000;26421809100;57213174017;","Evidence on Job Search Models from a Survey of Unemployed Workers in Germany",2022,"Quarterly Journal of Economics","137","2",,"1181","1232",,1,"10.1093/qje/qjab039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127579172&doi=10.1093%2fqje%2fqjab039&partnerID=40&md5=995ffe8dcf96a754c422cffea740314d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85127579172
"DellaVigna, S., List, J.A., Malmendier, U., Rao, G.","23391949900;26643272500;17342742600;57207138337;","Estimating Social Preferences and Gift Exchange at Work",2022,"American Economic Review","112","3",,"1038","1074",,,"10.1257/AER.20190920","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126672897&doi=10.1257%2fAER.20190920&partnerID=40&md5=e622991537390d2d80ef14490e9b47b3",Article,"Final","",Scopus,2-s2.0-85126672897
"DellaVigna, S., Linos, E.","23391949900;23474071800;","RCTs to Scale: Comprehensive Evidence From Two Nudge Units",2022,"Econometrica","90","1",,"81","116",,3,"10.3982/ECTA18709","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123717792&doi=10.3982%2fECTA18709&partnerID=40&md5=9a84ad9fc1fa1d0e1189c086426f0aed",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85123717792
"Card, D., Dellavigna, S.","7006709011;23391949900;","What do editors maximize? Evidence from four economics journals",2020,"Review of Economics and Statistics","102","1",,"195","217",,22,"10.1162/rest_a_00839","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080120020&doi=10.1162%2frest_a_00839&partnerID=40&md5=42f3c82a2113c16c1e766603b559ee67",Article,"Final","",Scopus,2-s2.0-85080120020
"Card, D., Dellavigna, S., Funk, P., Iriberri, N.","7006709011;23391949900;7006254583;22937800100;","Are Referees and Editors in Economics Gender Neutral?",2020,"Quarterly Journal of Economics","135","1",,"269","327",,32,"10.1093/qje/qjz035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080139798&doi=10.1093%2fqje%2fqjz035&partnerID=40&md5=325d18198ce43dd318a3ffaf17d564ee",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85080139798
"Dellavigna, S., Gentzkow, M.","23391949900;6508026665;","Uniform pricing in U.S. Retail chains",2019,"Quarterly Journal of Economics","134","4",,"2011","2084",,55,"10.1093/qje/qjz019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073195766&doi=10.1093%2fqje%2fqjz019&partnerID=40&md5=d4115a587638c392de3a201122c7512a",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85073195766
"DellaVigna, S., Pope, D., Vivalt, E.","23391949900;24329697200;56676441400;","Predict science to improve science: Systematic collection of predictions of research findings can provide many benefits",2019,"Science","366","6464",,"428","429",,17,"10.1126/science.aaz1704","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074114457&doi=10.1126%2fscience.aaz1704&partnerID=40&md5=a61edf1c58f28237ceba075660ff3f26",Review,"Final","",Scopus,2-s2.0-85074114457
"Dellavigna, S., Pope, D.","23391949900;24329697200;","Predicting experimental results: Who knows what?",2018,"Journal of Political Economy","126","6",,"2410","2456",,35,"10.1086/699976","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056605933&doi=10.1086%2f699976&partnerID=40&md5=98fcc36b87254bb66b13563556955fac",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85056605933
"Dellavigna, S., Pope, D.","23391949900;24329697200;","What motivates effort? Evidence and expert forecasts",2018,"Review of Economic Studies","85","2",,"1029","1069",,81,"10.1093/restud/rdx033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035106254&doi=10.1093%2frestud%2frdx033&partnerID=40&md5=861a64f52a2419f604cc1572d84a7cf6",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85035106254
"Dellavigna, S., Lindner, A., Reizer, B., Schmieder, J.F.","23391949900;57199091340;55925653200;26421809100;","Reference-dependent job search: Evidence from Hungary",2017,"Quarterly Journal of Economics","132","4",,"1969","2018",,48,"10.1093/qje/qjx015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018968855&doi=10.1093%2fqje%2fqjx015&partnerID=40&md5=a3eac62fa9efdc2797aa1f6a8ba4370e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85018968855
