作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Kastelik, J.A., Greenstone, M.A., Pathmanathan, S.","57207209636;57212692527;55365631100;","Diseases of the pleura",2018,"Foundations of Respiratory Medicine",,,,"119","131",,,"10.1007/978-3-319-94127-1_7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077831115&doi=10.1007%2f978-3-319-94127-1_7&partnerID=40&md5=1a2e27c3aa1c614a63473522b2ec69ab",Book Chapter,"Final","",Scopus,2-s2.0-85077831115
"Hart, S., Greenstone, M.","54905889200;57212692527;","Foundations of respiratory medicine",2018,"Foundations of Respiratory Medicine",,,,"1","351",,,"10.1007/978-3-319-94127-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077828463&doi=10.1007%2f978-3-319-94127-1&partnerID=40&md5=923ba49c7f1126f86e12ce5c5e88b801",Book,"Final","",Scopus,2-s2.0-85077828463
"Greenstone, M.A.","57212692527;","Sleep",2018,"Foundations of Respiratory Medicine",,,,"133","152",,,"10.1007/978-3-319-94127-1_8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077826707&doi=10.1007%2f978-3-319-94127-1_8&partnerID=40&md5=87744af754386a0e5a503950e1d1dd17",Book Chapter,"Final","",Scopus,2-s2.0-85077826707
"Kastelik, J.A., Loubani, M., Greenstone, M., Hart, S., Campbell, A.","57207209636;6602109173;57212692527;54905889200;36949400300;","Epidemiology and pathology of malignant mesothelioma",2016,"Current Respiratory Medicine Reviews","12","4",,"271","276",,,"10.2174/1573398X12666160817145726","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013919525&doi=10.2174%2f1573398X12666160817145726&partnerID=40&md5=5619d1d08ba14c3daf6e325cbe14d44d",Review,"Final","",Scopus,2-s2.0-85013919525
"Clark, A.L., Johnson, M., Fairhurst, C., Torgerson, D., Cockayne, S., Rodgers, S., Griffin, S., Allgar, V., Jones, L., Nabb, S., Harvey, I., Squire, I., Murphy, J., Greenstone, M.","56440635000;14012989800;55849898100;7102422382;36883120700;57221543190;8786595300;16026602800;57216285430;56436809000;7103367222;56044003200;7404112564;57212692527;","Does home oxygen therapy (HOT) in addition to standard care reduce disease severity and improve symptoms in people with chronic heart failure? A randomised trial of home oxygen therapy for patients with chronic heart failure",2015,"Health Technology Assessment","19","75",,"1","120",,22,"10.3310/hta19750","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942790918&doi=10.3310%2fhta19750&partnerID=40&md5=2ff27b5f4b35212622ccfeaed14ed693",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-84942790918
"Hnin, K., Nguyen, C., Carson-Chahhoud, K.V., Evans, D.J., Greenstone, M., Smith, B.J.","56422469500;57191512791;57221868054;7601572491;57212692527;7501691986;","Prolonged antibiotics for non-cystic fibrosis bronchiectasis in children and adults",2015,"Cochrane Database of Systematic Reviews","2017","8","CD001392","","",,45,"10.1002/14651858.CD001392.pub3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991230612&doi=10.1002%2f14651858.CD001392.pub3&partnerID=40&md5=3265c908f9591e7fc048191253f105e4",Review,"Final","All Open Access, Green",Scopus,2-s2.0-84991230612
"Morjaria, J.B., Aslam, I., Greenstone, M.A., Kastelik, J.A., Johnson, B.","15071833000;57132608500;57212692527;57207209636;7404749077;","Bilateral chylothorax: An unusual complication of cervical rib resection",2015,"Therapeutic Advances in Chronic Disease","6","1",,"29","33",,1,"10.1177/2040622314552072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919607920&doi=10.1177%2f2040622314552072&partnerID=40&md5=c14c5f45d7277d11d402e9c060d1055b",Review,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-84919607920
"Greenstone, M., Hack, M.","57212692527;15042036100;","Obstructive sleep apnoea",2014,"BMJ (Online)","348",,"g3745","","",,56,"10.1136/bmj.g3745","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902595052&doi=10.1136%2fbmj.g3745&partnerID=40&md5=c892e23d3a676f3f2ecf945d37bd48b7",Review,"Final","",Scopus,2-s2.0-84902595052
"Lee, W.-Y., Butt, M., Campbell, A., Greenstone, M.","56165042200;14043265700;36949400300;57212692527;","Small cell carcinoma of the prostate and the syndrome of inappropriate antidiuretic hormone: A rare entity and presentation",2014,"Israel Medical Association Journal","16","7",,"458","459",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905638333&partnerID=40&md5=4291d625f67535681706b998c6b8b11b",Note,"Final","",Scopus,2-s2.0-84905638333
"Dickinson, R.S., Robinson, G., Greenstone, M.A.","57191809495;24067345700;57212692527;","Curable hypoxia in an octogenarian with an undiagnosed inherited condition",2014,"Breathe","10","2",,"147","152",,,"10.1183/20734735.012313","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903638824&doi=10.1183%2f20734735.012313&partnerID=40&md5=9d1f85b1fadd49d6d2574f947b9bc56b",Note,"Final","All Open Access, Gold",Scopus,2-s2.0-84903638824
"Bangalorelakshminarayana, U., Patmore, R., Dore, P., Jayan, R., Greenstone, M.","55805119700;6506500675;16038696600;26534346700;57212692527;","Return of the spleens",2013,"British Journal of Hospital Medicine","74","7",,"412","413",,,"10.12968/hmed.2013.74.7.412","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880820313&doi=10.12968%2fhmed.2013.74.7.412&partnerID=40&md5=7dc6aeb3639e1d7170fca41f7d0dd5f8",Article,"Final","",Scopus,2-s2.0-84880820313
"Kastelik, J.A., Gondker, A., Greenstone, M., Morjaria, J.B.","57207209636;55386166400;57212692527;15071833000;","Management of acute exacerbations of COPD",2012,"Minerva Pneumologica","51","2",,"45","57",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867318869&partnerID=40&md5=095b3f228e4c30ccc5c96e15472d5b6f",Review,"Final","",Scopus,2-s2.0-84867318869
"Jeppesen, E., Brurberg, K.G., Vist, G.E., Wedzicha, J.A., Wright, J.J., Greenstone, M., Walters, J.A.","57200840077;36977828600;6603261174;7005667185;55326471100;57212692527;7201758445;","Hospital at home for acute exacerbations of chronic obstructive pulmonary disease.",2012,"Cochrane database of systematic reviews (Online)","5",,,"","",,81,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864516491&partnerID=40&md5=042d4c4ffc5624e2089b7749cd0a87a5",Review,"Final","",Scopus,2-s2.0-84864516491
"Lee, W.-Y., Greenstone, M.","56165042200;57212692527;","Unilateral hyperhidrosis in malignant mesothelioma",2011,"American Journal of the Medical Sciences","342","4",,"332","",,3,"10.1097/MAJ.0b013e31821d6d1a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053364012&doi=10.1097%2fMAJ.0b013e31821d6d1a&partnerID=40&md5=37d50af59a3a0bf1e33f4cc5dfccd821",Note,"Final","",Scopus,2-s2.0-80053364012
