作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Bizzi, L., Miller, D.","37460998800;7407279089;","Implementing Project-Based Alliances: Three Paradoxes of Brokerage",2022,"Journal of Management","48","5",,"1214","1242",,,"10.1177/01492063211013377","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105711474&doi=10.1177%2f01492063211013377&partnerID=40&md5=de3c8f01688c45b8873f08c8d66a3833",Article,"Final","",Scopus,2-s2.0-85105711474
"Hayward, M., Hunt, R., Miller, D.","7102577487;56856438600;7407279089;","How vulnerability enriches family firm relationships: A social exchange perspective",2022,"Journal of Family Business Strategy","13","1","100450","","",,3,"10.1016/j.jfbs.2021.100450","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108512237&doi=10.1016%2fj.jfbs.2021.100450&partnerID=40&md5=e9138999eee1011c73482ba8439400c9",Article,"Final","",Scopus,2-s2.0-85108512237
"Mazzelli, A., Miller, D., Le Breton-Miller, I., De Massis, A., Kotlar, J.","56816921500;7407279089;56003957000;22834266400;55414150500;","Outcome-Based Imitation in Family Firms’ International Market Entry Decisions",2022,"Entrepreneurship: Theory and Practice",,,,"","",,,"10.1177/10422587211058365","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125110071&doi=10.1177%2f10422587211058365&partnerID=40&md5=38f15251879f2df0ebf6ad364c0d6487",Article,"Article in Press","All Open Access, Green",Scopus,2-s2.0-85125110071
"Andrevski, G., Miller, D.","35177081600;7407279089;","FORBEARANCE: STRATEGIC NONRESPONSE TO COMPETITIVE ATTACKS",2022,"Academy of Management Review","47","1",,"59","74",,3,"10.5465/AMR.2018.0248","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103298481&doi=10.5465%2fAMR.2018.0248&partnerID=40&md5=ffe2e2191dd114b714e69883e70f3d5a",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85103298481
"Smith, C., Nordqvist, M., De Massis, A., Miller, D.","57198967349;25123088800;22834266400;7407279089;","When so much is at stake: Understanding organizational brinkmanship in family business",2021,"Journal of Family Business Strategy","12","4","100425","","",,,"10.1016/j.jfbs.2021.100425","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108955600&doi=10.1016%2fj.jfbs.2021.100425&partnerID=40&md5=06b59f4cba78c6466f5270d45a0e5841",Article,"Final","",Scopus,2-s2.0-85108955600
"Tsao, C.-W., Le Breton-Miller, I., Miller, D., Chen, S.-J.","56844688800;56003957000;7407279089;57154842000;","Firing managers: The benefits of family ownership and costs of family management",2021,"Journal of Family Business Strategy","12","3","100411","","",,2,"10.1016/j.jfbs.2020.100411","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098129671&doi=10.1016%2fj.jfbs.2020.100411&partnerID=40&md5=0ed9f692b12f204795018152e2806be5",Article,"Final","",Scopus,2-s2.0-85098129671
"Miller, D., Le Breton-Miller, I.","7407279089;56003957000;","Paradoxical Resource Trajectories: When Strength Leads to Weakness and Weakness Leads to Strength",2021,"Journal of Management","47","7",,"1899","1914",,2,"10.1177/0149206320977901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097505764&doi=10.1177%2f0149206320977901&partnerID=40&md5=0da6cdee3dce8d592b2df0aada173199",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85097505764
"Amore, M.D., Bennedsen, M., Le Breton-Miller, I., Miller, D.","39361063900;6602127230;56003957000;7407279089;","Back to the future: The effect of returning family successions on firm performance",2021,"Strategic Management Journal","42","8",,"1432","1458",,4,"10.1002/smj.3273","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101882604&doi=10.1002%2fsmj.3273&partnerID=40&md5=98e2f92e8122db5ecb62027bc75ed4ed",Article,"Final","",Scopus,2-s2.0-85101882604
"Miller, D., Le Breton-Miller, I.","7407279089;56003957000;","Family Firms: A Breed of Extremes?",2021,"Entrepreneurship: Theory and Practice","45","4",,"663","681",,17,"10.1177/1042258720964186","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093859865&doi=10.1177%2f1042258720964186&partnerID=40&md5=6e7a8031b590d02f8fcfd5714def7baa",Editorial,"Final","All Open Access, Bronze",Scopus,2-s2.0-85093859865
"Miroshnychenko, I., De Massis, A., Miller, D., Barontini, R.","57193405806;22834266400;7407279089;16300836200;","Family Business Growth Around the World",2021,"Entrepreneurship: Theory and Practice","45","4",,"682","708",,25,"10.1177/1042258720913028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083059016&doi=10.1177%2f1042258720913028&partnerID=40&md5=8c707ca649e5f00a71a3fb90dc1879e3",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85083059016
