作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Michaillat, P., Saez, E.","23668034200;7004587587;","An economical business-cycle model",2022,"Oxford Economic Papers","74","2",,"382","411",,,"10.1093/oep/gpab021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120678039&doi=10.1093%2foep%2fgpab021&partnerID=40&md5=c3694fcbc593fd09862f89801d0c2ef2",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85120678039
"Piketty, T., Saez, E., Zucman, G.","6603275600;7004587587;55795986400;","Twenty Years and Counting: Thoughts about Measuring the Upper Tail",2022,"Journal of Economic Inequality","20","1",,"255","264",,,"10.1007/s10888-022-09536-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126001037&doi=10.1007%2fs10888-022-09536-8&partnerID=40&md5=17be029412dfdece3be251197473beaa",Article,"Final","",Scopus,2-s2.0-85126001037
"Michaillat, P., Saez, E.","23668034200;7004587587;","Resolving new keynesian anomalies with wealth in the utility function",2021,"Review of Economics and Statistics","103","2",,"197","215",,8,"10.1162/rest_a_00893","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110605816&doi=10.1162%2frest_a_00893&partnerID=40&md5=3adb27b797d4e65e2af19ff41ae5a39f",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85110605816
"Martínez, I.Z., Saez, E., Siegenthaler, M.","57198431873;7004587587;55338371200;","Intertemporal Labor Supply Substitution? Evidence from the Swiss Income Tax Holidays",2021,"American Economic Review","111","2",,"506","546",,6,"10.1257/AER.20180746","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101152435&doi=10.1257%2fAER.20180746&partnerID=40&md5=869c316619f94252a640e05928b7ceea",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85101152435
"Saez, E., Zucman, G.","7004587587;55795986400;","The rise of income and wealth inequality in America: Evidence from distributional macroeconomic accounts",2020,"Journal of Economic Perspectives","34","4",,"3","26",,20,"10.1257/JEP.34.4.3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096940819&doi=10.1257%2fJEP.34.4.3&partnerID=40&md5=022d59cd1e0f0dff3fc89879003e5c9e",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85096940819
"Chetty, R., Friedman, J.N., Saez, E., Turner, N., Yagan, D.","56240427600;55253138300;7004587587;54882041400;8858765500;","Income Segregation and Intergenerational Mobility across Colleges in the United States",2020,"Quarterly Journal of Economics","135","3",,"1567","1633",,26,"10.1093/qje/qjaa005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086441551&doi=10.1093%2fqje%2fqjaa005&partnerID=40&md5=39777596108a1738ee137bf1dc5169db",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85086441551
"Saez, E.","7004587587;","Income and wealth inequality: Evidence and policy implications",2020,"United States Income, Wealth, Consumption, and Inequality",,,,"38","60",,,"10.1093/oso/9780197518199.003.0003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111795734&doi=10.1093%2foso%2f9780197518199.003.0003&partnerID=40&md5=1f3f345194647f9af52c3911fac3fc7f",Book Chapter,"Final","",Scopus,2-s2.0-85111795734
"Michaillat, P., Saez, E.","57215923587;7004587587;","Corrigendum: Optimal Public Expenditure with Inefficient Unemployment (Review of Economic Studies (2018) DOI: 10.1093/restud/rdy030)",2019,"Review of Economic Studies","86","5",,"2284","",,,"10.1093/restud/rdy067","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073447192&doi=10.1093%2frestud%2frdy067&partnerID=40&md5=0f5e53761e7838092e248cd5d81935bc",Erratum,"Final","All Open Access, Bronze",Scopus,2-s2.0-85073447192
"Saez, E., Zucman, G.","7004587587;55795986400;","Progressive wealth taxation",2019,"Brookings Papers on Economic Activity","2019","Fall",,"437","533",,24,"10.1353/eca.2019.0017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091498318&doi=10.1353%2feca.2019.0017&partnerID=40&md5=5b334b63e26975ff8f8361d75c6c679d",Article,"Final","",Scopus,2-s2.0-85091498318
"Michaillat, P., Saez, E.","23668034200;7004587587;","Optimal public expenditure with inefficient unemployment",2019,"Review of Economic Studies","86","3",,"1301","1331",,7,"10.1093/restud/rdy030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072340494&doi=10.1093%2frestud%2frdy030&partnerID=40&md5=f3daea7532643245774b667604beb799",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85072340494
