作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Danzer, A.M., Feuerbaum, C., Piopiunik, M., Woessmann, L.","36096387800;57226001712;37761975600;23986892700;","Growing up in ethnic enclaves: language proficiency and educational attainment of immigrant children",2022,"Journal of Population Economics","35","3",,"1297","1344",,,"10.1007/s00148-022-00889-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127611468&doi=10.1007%2fs00148-022-00889-y&partnerID=40&md5=f255011957ceaedf5e19846126002da0",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85127611468
"Grewenig, E., Lergetporer, P., Werner, K., Woessmann, L., Zierow, L.","57219224176;56158284900;57204053668;23986892700;56376660800;","COVID-19 and educational inequality: How school closures affect low- and high-achieving students",2021,"European Economic Review","140",,"103920","","",,11,"10.1016/j.euroecorev.2021.103920","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116929401&doi=10.1016%2fj.euroecorev.2021.103920&partnerID=40&md5=0262837fd123e8e1476b6ba85d741ade",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85116929401
"Lergetporer, P., Werner, K., Woessmann, L.","56158284900;57204053668;23986892700;","Does Ignorance of Economic Returns and Costs Explain the Educational Aspiration Gap? Representative Evidence from Adults and Adolescents",2021,"Economica","88","351",,"624","670",,3,"10.1111/ecca.12371","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105079556&doi=10.1111%2fecca.12371&partnerID=40&md5=a77dc0bbe18bdd0249d33e30328be6cf",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85105079556
"Becker, S.O., Mergele, L., Wößmann, L.","12789914100;57194524506;23986892700;","It Is Not All Because of Socialism — On East-West Differences and Their Origins [Es liegt nicht alles am Sozialismus — über Ost-West-Unterschiede und ihre Ursprünge]",2021,"Wirtschaftsdienst","101",,,"32","36",,,"10.1007/s10273-021-2837-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103856458&doi=10.1007%2fs10273-021-2837-1&partnerID=40&md5=f0d740dcb3d4c54f888493c1bfbb8e4a",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85103856458
"Wößmann, L.","23986892700;","Bildungsverluste durch Corona: Wie lassen sie sich aufholen?",2021,"Wirtschaftsdienst","101","3",,"150","151",,,"10.1007/s10273-021-2859-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102676384&doi=10.1007%2fs10273-021-2859-8&partnerID=40&md5=e27d9e6cc8beb5836e1ef44aee2c6b21",Editorial,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85102676384
"Werner, K., Woessmann, L.","57204053668;23986892700;","Will the Covid-19 Pandemic Leave a Lasting Legacy in Children’s Skill Development?*",2021,"CESifo Forum","22","6",,"33","40",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129242600&partnerID=40&md5=688c5ba1eb2d2b41ed31ea33bc2e5e8c",Article,"Final","",Scopus,2-s2.0-85129242600
"Wößmann, L., Zierow, L.","23986892700;56376660800;","The situation of school children during the school closures in the pandemic: Results of two parent surveys [Die Situation der Schulkinder während der Schulschließungen in der Pandemie: Ergebnisse zweier Elternbefragungen]",2021,"Psychologie in Erziehung und Unterricht","68","4",,"297","305",,,"10.2378/PEU2021.ART26D","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117213244&doi=10.2378%2fPEU2021.ART26D&partnerID=40&md5=075f47ef602da2ecf317d39ed5879fa0",Review,"Final","",Scopus,2-s2.0-85117213244
"Resnjanskij, S., Ruhose, J., Wiederhold, S., Woessmann, L.","57204614804;55579225200;55778575800;23986892700;","Mentoring Improves the Labor-Market Prospects of Disadvantaged Adolescents",2021,"CESifo Forum","22","4",,"38","43",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111487218&partnerID=40&md5=1e71c83eea2b7a8c9d0b4ec1a607cae0",Article,"Final","",Scopus,2-s2.0-85111487218
"Grewenig, E., Lergetporer, P., Werner, K., Woessmann, L.","57219224176;56158284900;57204053668;23986892700;","Do party positions affect the public's policy preferences? Experimental evidence on support for family policies",2020,"Journal of Economic Behavior and Organization","179",,,"523","543",,,"10.1016/j.jebo.2020.09.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092077537&doi=10.1016%2fj.jebo.2020.09.006&partnerID=40&md5=88899e394905cc0c97f5344a836d72af",Article,"Final","",Scopus,2-s2.0-85092077537
"Lergetporer, P., Werner, K., Woessmann, L.","56158284900;57204053668;23986892700;","Educational inequality and public policy preferences: Evidence from representative survey experiments",2020,"Journal of Public Economics","188",,"104226","","",,5,"10.1016/j.jpubeco.2020.104226","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087123386&doi=10.1016%2fj.jpubeco.2020.104226&partnerID=40&md5=2742dd47df72668361de855f62f94290",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85087123386
