作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Bonomi, G., Gennaioli, N., Tabellini, G.","57375505000;16063789100;7003362156;","Identity, Beliefs, and Political Conflict",2021,"Quarterly Journal of Economics","136","4",,"2371","2411",,3,"10.1093/qje/qjab034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121194170&doi=10.1093%2fqje%2fqjab034&partnerID=40&md5=dce5bef71009b1351a4545cd7dcad3cd",Article,"Final","",Scopus,2-s2.0-85121194170
"Bordalo, P., Gennaioli, N., Kwon, S.Y., Shleifer, A.","55273828400;16063789100;57217873286;7004575366;","Diagnostic bubbles",2021,"Journal of Financial Economics","141","3",,"1060","1077",,4,"10.1016/j.jfineco.2020.06.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087766043&doi=10.1016%2fj.jfineco.2020.06.019&partnerID=40&md5=b2cb38cd6a894cf0daf454026052cd9e",Article,"Final","",Scopus,2-s2.0-85087766043
"Bordalo, P., Coffman, K., Gennaioli, N., Schwerter, F., Shleifer, A.","55273828400;56845164300;16063789100;57217021193;7004575366;","Memory and representativeness.",2021,"Psychological Review","128","1",,"71","85",,2,"10.1037/rev0000251","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089986333&doi=10.1037%2frev0000251&partnerID=40&md5=ab21dc117a1665af73e39bf2f28d36b7",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85089986333
"Bordalo, P., Gennaioli, N., Ma, Y., Shleifer, A.","55273828400;16063789100;57209718418;7004575366;","Overreaction in Macroeconomic Expectations",2020,"American Economic Review","110","9",,"2748","2782",,31,"10.1257/aer.20181219","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091506629&doi=10.1257%2faer.20181219&partnerID=40&md5=e11bdaa8b135793fc00ad832b5a0918c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85091506629
"Bordalo, P., Gennaioli, N., Shleifer, A.","55273828400;16063789100;7004575366;","Memory, Attention, and Choice",2020,"Quarterly Journal of Economics","135","3",,"1399","1442",,30,"10.1093/qje/qjaa007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082006197&doi=10.1093%2fqje%2fqjaa007&partnerID=40&md5=750ee342b23cae568fca7ab20fc3760c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85082006197
"Bordalo, P., Gennaioli, N., Porta, R.L., Shleifer, A.","55273828400;16063789100;57210204973;7004575366;","Diagnostic Expectations and Stock Returns",2019,"Journal of Finance","74","6",,"2839","2874",,26,"10.1111/jofi.12833","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069900247&doi=10.1111%2fjofi.12833&partnerID=40&md5=c8d2d53f761b89c2877a05cb48d49568",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85069900247
"Bordalo, P., Coffman, K., Gennaioli, N., Shleifer, A.","55273828400;56845164300;16063789100;7004575366;","Beliefs about gender",2019,"American Economic Review","109","3",,"739","773",,58,"10.1257/aer.20170007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062261702&doi=10.1257%2faer.20170007&partnerID=40&md5=fe706c129308427e9fb7562f38d257ed",Review,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85062261702
"Gennaioli, N., Martin, A., Rossi, S.","16063789100;56109927500;31767750100;","Banks, government Bonds, and Default: What do the data Say?",2018,"Journal of Monetary Economics","98",,,"98","113",,40,"10.1016/j.jmoneco.2018.04.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046763763&doi=10.1016%2fj.jmoneco.2018.04.011&partnerID=40&md5=1d7ffb2f6d05953a694154526ce849d6",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85046763763
"Bordalo, P., Gennaioli, N., Shleifer, A.","55273828400;16063789100;7004575366;","Diagnostic Expectations and Credit Cycles",2018,"Journal of Finance","73","1",,"199","227",,75,"10.1111/jofi.12586","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041068866&doi=10.1111%2fjofi.12586&partnerID=40&md5=9d441a6e65beef1bdcb36a4959507e0c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85041068866
"Bordalo, P., Coffman, K., Gennaioli, N., Shleifer, A.","55273828400;56845164300;16063789100;7004575366;","Stereotypes",2016,"Quarterly Journal of Economics","131","4",,"1753","1794",,133,"10.1093/qje/qjw029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997770203&doi=10.1093%2fqje%2fqjw029&partnerID=40&md5=8c04226698d3c8fd308c58dee256d031",Article,"Final","",Scopus,2-s2.0-84997770203
"Bordalo, P., Gennaioli, N., Shleifer, A.","55273828400;16063789100;7004575366;","Competition for Attention",2016,"Review of Economic Studies","83","2","rdv048","481","513",,61,"10.1093/restud/rdv048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964584346&doi=10.1093%2frestud%2frdv048&partnerID=40&md5=f837d38853dcc1aaa39eaff2e7e57e49",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84964584346
"Gennaioli, N., Ma, Y., Shleifer, A.","16063789100;57209718418;7004575366;","Expectations and investment",2016,"NBER Macroeconomics Annual","30","1",,"379","431",,73,"10.1086/685965","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974777921&doi=10.1086%2f685965&partnerID=40&md5=ab28be7421e3e87eea30984aa61fec72",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84974777921
