作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Piketty, T., Saez, E., Zucman, G.","6603275600;7004587587;55795986400;","Twenty Years and Counting: Thoughts about Measuring the Upper Tail",2022,"Journal of Economic Inequality","20","1",,"255","264",,,"10.1007/s10888-022-09536-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126001037&doi=10.1007%2fs10888-022-09536-8&partnerID=40&md5=17be029412dfdece3be251197473beaa",Article,"Final","",Scopus,2-s2.0-85126001037
"Blanchet, T., Fournier, J., Piketty, T.","57222980428;57222984610;6603275600;","Generalized Pareto Curves: Theory and Applications",2022,"Review of Income and Wealth","68","1",,"263","288",,1,"10.1111/roiw.12510","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104366404&doi=10.1111%2froiw.12510&partnerID=40&md5=5a80989bafbbef7aff78a4e58b4be386",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85104366404
"Chancel, L., Piketty, T.","56074769500;6603275600;","Global Income Inequality, 1820-2020: The Persistence and Mutation of Extreme Inequality",2021,"Journal of the European Economic Association","19","6",,"3025","3062",,2,"10.1093/jeea/jvab047","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124947144&doi=10.1093%2fjeea%2fjvab047&partnerID=40&md5=73171089a618f55cb08467f4331c78a7",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-85124947144
"Piketty, T.","6603275600;","Capital and Ideology: Elements for a History of Unequal Regimes [Capital et idéologie: éléments pour une histoire des régimes inégalitaires]",2021,"Revue d Histoire Moderne et Contemporaine","68","4",,"63","71",,,"10.3917/rhmc.684.0065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126779972&doi=10.3917%2frhmc.684.0065&partnerID=40&md5=abca8bd4beb4e2741f9d78efcbf78d39",Article,"Final","",Scopus,2-s2.0-85126779972
"Alvaredo, F., Cogneau, D., Piketty, T.","16315193800;6506078937;6603275600;","Income inequality under colonial rule. Evidence from French Algeria, Cameroon, Tunisia, and Vietnam and comparisons with British colonies 1920–1960",2021,"Journal of Development Economics","152",,"102680","","",,3,"10.1016/j.jdeveco.2021.102680","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109492469&doi=10.1016%2fj.jdeveco.2021.102680&partnerID=40&md5=2a1bc969cfb4bd980fc03600786e457f",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85109492469
"Alvaredo, F., Assouad, L., Piketty, T.","16315193800;57204321518;6603275600;","Measuring inequality in the Middle East",2021,"The Routledge Handbook on the Middle East Economy",,,,"206","225",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111360155&partnerID=40&md5=bbb77f0c170276343a9929bb093edb7b",Book Chapter,"Final","",Scopus,2-s2.0-85111360155
"Piketty, T.","6603275600;","About Capital, Socialism and Ideology",2021,"Analyse und Kritik","43","1",,"147","168",,1,"10.1515/auk-2021-0008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108905043&doi=10.1515%2fauk-2021-0008&partnerID=40&md5=7ae484fef0a4b9df830c6748e57c6c64",Review,"Final","All Open Access, Bronze",Scopus,2-s2.0-85108905043
"Garbinti, B., Goupille-Lebret, J., Piketty, T.","56453544600;57190062761;6603275600;","Erratum: Accounting for wealth-inequality dynamics: Methods, estimates, and simulations for France (Journal of the European Economic Association DOI: 10.1093/jeea/jvaa025)",2021,"Journal of the European Economic Association","19","1",,"707","",,,"10.1093/jeea/jvaa056","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105662082&doi=10.1093%2fjeea%2fjvaa056&partnerID=40&md5=b42fb6a597c8872565c6ce7ce77427e4",Erratum,"Final","All Open Access, Bronze",Scopus,2-s2.0-85105662082
"Garbinti, B., Goupille-Lebret, J., Piketty, T.","56453544600;57190062761;6603275600;","Accounting for Wealth-Inequality Dynamics: Methods, Estimates, and Simulations for France",2021,"Journal of the European Economic Association","19","1",,"620","663",,7,"10.1093/jeea/jvaa025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093968613&doi=10.1093%2fjeea%2fjvaa025&partnerID=40&md5=ca74f534cb91c39d63ea1427c25aa933",Review,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85093968613
"Piketty, T.","6603275600;","CAPITAL AND IDEOLOGY: A GLOBAL PERSPECTIVE ON INEQUALITY REGIMES",2021,"Sotsiologicheskie Issledovaniya","2021","8",,"140","153",,1,"10.31857/S013216250015273-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128394588&doi=10.31857%2fS013216250015273-3&partnerID=40&md5=c484595d06db85ce1ce703564ee45519",Article,"Final","",Scopus,2-s2.0-85128394588
