作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Apergis, N.","6701803017;","Money Market Funds (MMFs) and the Covid-19 pandemic: Has the MMLF benefited money markets?",2022,"Finance Research Letters","46",,"102277","","",,,"10.1016/j.frl.2021.102277","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109460612&doi=10.1016%2fj.frl.2021.102277&partnerID=40&md5=8a5b5d8431c0b8f323ffe9907838c937",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85109460612
"Apergis, N., Payne, J.E.","6701803017;7403334518;","Natural disasters and monetary policy: evidence from an augmented Taylor rule",2022,"Journal of Financial Economic Policy","14","3",,"317","332",,,"10.1108/JFEP-04-2021-0110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108637255&doi=10.1108%2fJFEP-04-2021-0110&partnerID=40&md5=f55787535f738f4d4bd297ecf3915cf0",Article,"Final","",Scopus,2-s2.0-85108637255
"Coskun, E.A., Apergis, N., Coskun, Y.","57217234092;6701803017;57183932200;","Threshold effects of housing affordability and financial development on the house price-consumption nexus",2022,"International Journal of Finance and Economics","27","2",,"1785","1806",,1,"10.1002/ijfe.2242","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089887483&doi=10.1002%2fijfe.2242&partnerID=40&md5=1ca90bbc57a2694b68034c93179d8f79",Article,"Final","",Scopus,2-s2.0-85089887483
"Apergis, N.","6701803017;","Overconfidence and US stock market returns",2022,"Finance Research Letters","45",,"102186","","",,1,"10.1016/j.frl.2021.102186","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108219992&doi=10.1016%2fj.frl.2021.102186&partnerID=40&md5=6f83b76b9bb483efd9a03dbece4e94e2",Article,"Final","",Scopus,2-s2.0-85108219992
"Apergis, N., Polemis, M., Soursou, S.-E.","6701803017;55408180700;57215505120;","Energy poverty and education: Fresh evidence from a panel of developing countries",2022,"Energy Economics","106",,"105430","","",,6,"10.1016/j.eneco.2021.105430","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120580063&doi=10.1016%2fj.eneco.2021.105430&partnerID=40&md5=e47d8436ad4596ab53a18c912314ace8",Article,"Final","",Scopus,2-s2.0-85120580063
"Bhowmik, R., Syed, Q.R., Apergis, N., Alola, A.A., Gai, Z.","57207310789;57211438355;6701803017;57202608331;57290287300;","Correction to: Applying a dynamic ARDL approach to the Environmental Phillips Curve (EPC) hypothesis amid monetary, fiscal, and trade policy uncertainty in the USA (Environmental Science and Pollution Research, (2022), 29, 10, (14914-14928), 10.1007/s11356-021-16716-y)",2022,"Environmental Science and Pollution Research","29","10",,"14929","",,,"10.1007/s11356-021-17227-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118100659&doi=10.1007%2fs11356-021-17227-6&partnerID=40&md5=3c72b210bbdd8e593dac95b0c90fb712",Erratum,"Final","All Open Access, Bronze",Scopus,2-s2.0-85118100659
"Bhowmik, R., Syed, Q.R., Apergis, N., Alola, A.A., Gai, Z.","57207310789;57211438355;6701803017;57202608331;57290287300;","Applying a dynamic ARDL approach to the Environmental Phillips Curve (EPC) hypothesis amid monetary, fiscal, and trade policy uncertainty in the USA",2022,"Environmental Science and Pollution Research","29","10",,"14914","14928",,4,"10.1007/s11356-021-16716-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116737356&doi=10.1007%2fs11356-021-16716-y&partnerID=40&md5=49439a858830a5dee204a80f01e4969e",Article,"Final","",Scopus,2-s2.0-85116737356
"Apergis, N., Lynch, N.","6701803017;57221589648;","The impact of economic freedom on the gender pay gap: evidence from a survey of UK households",2022,"Journal of Economic Studies","49","1",,"61","76",,,"10.1108/JES-09-2020-0444","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099516652&doi=10.1108%2fJES-09-2020-0444&partnerID=40&md5=bcd89f710da4865bb019507f045af287",Article,"Final","",Scopus,2-s2.0-85099516652
"Mutascu, M.I., Albulescu, C.T., Apergis, N., Magazzino, C.","34877500200;36090829400;6701803017;54405918800;","Do gasoline and diesel prices co-move? Evidence from the time–frequency domain",2022,"Environmental Science and Pollution Research",,,,"","",,,"10.1007/s11356-022-20517-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129796265&doi=10.1007%2fs11356-022-20517-2&partnerID=40&md5=08b047c97f3dbb392b3d66c47447d0e2",Article,"Article in Press","All Open Access, Bronze, Green",Scopus,2-s2.0-85129796265
"Apergis, N., Pinar, M.","6701803017;55303063400;","Corruption and partisan polarization: evidence from the European Union",2022,"Empirical Economics",,,,"","",,,"10.1007/s00181-022-02247-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129347509&doi=10.1007%2fs00181-022-02247-z&partnerID=40&md5=23ffc80085f07540aede2b438668b73e",Article,"Article in Press","All Open Access, Hybrid Gold",Scopus,2-s2.0-85129347509
