作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Whitley, S.C., Garcia-Rada, X., Bardhi, F., Ariely, D., Morewedge, C.K.","57205661057;56389657300;24512064300;7003817999;6506564227;","Relational Spending in Funerals: Caring for Others Loved and Lost",2022,"Journal of Consumer Psychology","32","2",,"211","231",,,"10.1002/jcpy.1240","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106312373&doi=10.1002%2fjcpy.1240&partnerID=40&md5=557f2fb0dad0b48f89b9779d30fb6764",Article,"Final","",Scopus,2-s2.0-85106312373
"Zimmerman, F., Garbulsky, G., Ariely, D., Sigman, M., Navajas, J.","57192698837;56688599500;7003817999;8575769900;56050496500;","Political coherence and certainty as drivers of interpersonal liking over and above similarity",2022,"Science Advances","8","6","abk1909","","",,,"10.1126/sciadv.abk1909","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124314009&doi=10.1126%2fsciadv.abk1909&partnerID=40&md5=801f6a600cd7e93262f8346d318d47c9",Article,"Final","",Scopus,2-s2.0-85124314009
"Bartmann, N., Rayburn-Reeves, R., Lindemans, J., Ariely, D.","57226744923;57444443200;57220378674;7003817999;","Does Real Age Feedback Really Motivate Us to Change our Lifestyle? Results from an Online Experiment",2022,"Health Communication",,,,"","",,,"10.1080/10410236.2022.2030078","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124182219&doi=10.1080%2f10410236.2022.2030078&partnerID=40&md5=4a999c43ee75011a9f2dae7bcc988a81",Article,"Article in Press","",Scopus,2-s2.0-85124182219
"Tsolmon, U., Ariely, D.","56364236800;7003817999;","Health insurance benefits as a labor market friction: Evidence from a quasi-experiment",2022,"Strategic Management Journal",,,,"","",,,"10.1002/smj.3378","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123505882&doi=10.1002%2fsmj.3378&partnerID=40&md5=4b93f12b62bfeaf589689281fe0aba09",Article,"Article in Press","",Scopus,2-s2.0-85123505882
"Macchia, L., Ariely, D.","57201482934;7003817999;","Eliciting preferences for redistribution across domains: A study on wealth, education, and health",2021,"Analyses of Social Issues and Public Policy","21","1",,"1141","1166",,,"10.1111/asap.12279","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117913047&doi=10.1111%2fasap.12279&partnerID=40&md5=a1e0ec28c93c022508b44867258ae065",Article,"Final","",Scopus,2-s2.0-85117913047
"Navajas, J., Heduan, F.A., Garbulsky, G., Tagliazucchi, E., Ariely, D., Sigman, M.","56050496500;57192698504;56688599500;36474176400;7003817999;8575769900;","Moral responses to the COVID-19 crisis",2021,"Royal Society Open Science","8","9","210096","","",,2,"10.1098/rsos.210096","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118213629&doi=10.1098%2frsos.210096&partnerID=40&md5=95bbfdbf6c950adbab2eb52446622373",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85118213629
"Bauer, P.J., Ariely, D.","7203018930;7003817999;","Expression of Concern: Effort for Payment: A Tale of Two Markets",2021,"Psychological Science","32","8",,"1338","1339",,1,"10.1177/09567976211035782","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111446146&doi=10.1177%2f09567976211035782&partnerID=40&md5=5089c1cef2cdcd6752b7fcdf7d25256b",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85111446146
"Devore, A.D., Granger, B.B., Fonarow, G.C., Al-Khalidi, H.R., Albert, N.M., Lewis, E.F., Butler, J., Piña, I.L., Allen, L.A., Yancy, C.W., Cooper, L.B., Felker, G.M., Kaltenbach, L.A., Mcrae, A.T., Lanfear, D.E., Harrison, R.W., Disch, M., Ariely, D., Miller, J.M., Granger, C.B., Hernandez, A.F.","36237400300;7005105940;7004451284;6602362310;7006724838;7403236741;57203521637;57208789549;57212852722;7003657960;56740042600;7003681315;23094001800;36878011400;6507536010;7403907294;34876514500;7003817999;57235511600;7202019383;57215844525;","Effect of a Hospital and Postdischarge Quality Improvement Intervention on Clinical Outcomes and Quality of Care for Patients with Heart Failure with Reduced Ejection Fraction: The CONNECT-HF Randomized Clinical Trial",2021,"JAMA - Journal of the American Medical Association","326","4",,"314","323",,7,"10.1001/jama.2021.8844","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111683567&doi=10.1001%2fjama.2021.8844&partnerID=40&md5=5887309d065f9691e96de31b56d148d6",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85111683567
"Shah, M., Ferguson, A., Corn, P.D., Varadhan, R., Ariely, D., Stearns, V., Smith, B.D., Smith, T.J., Corn, B.W.","57193201484;56217233500;57224653669;6602851485;7003817999;6701548127;14062942200;55599976000;7005218884;","Developing Workshops to Enhance Hope Among Patients With Metastatic Breast Cancer and Oncologists: A Pilot Study",2021,"JCO oncology practice","17","6",,"e785","e793",,5,"10.1200/OP.20.00744","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106705002&doi=10.1200%2fOP.20.00744&partnerID=40&md5=b1ad64e935db388a116f5d5a7f1c95cf",Article,"Final","",Scopus,2-s2.0-85106705002
"Doraiswamy, P.M., Chilukuri, M.M., Ariely, D., Linares, A.R.","7005050686;57223684437;7003817999;57221512533;","Physician Perceptions of Catching COVID-19: Insights from a Global Survey",2021,"Journal of General Internal Medicine","36","6",,"1832","1834",,1,"10.1007/s11606-021-06724-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106010834&doi=10.1007%2fs11606-021-06724-6&partnerID=40&md5=c0188867ee270e12ef4f72463fbe51d1",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85106010834
