作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Brunnermeier, M., Palia, D., Sastry, K.A., Sims, C.A.","56009422500;6603030686;57223327826;7102637898;","Feedbacks: Financial markets and economic activity",2021,"American Economic Review","111","6",,"1845","1879",,5,"10.1257/AER.20180733","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100535669&doi=10.1257%2fAER.20180733&partnerID=40&md5=52e74cf0bdc554084675a70db82201d7",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85100535669
"Brunnermeier, M., Farhi, E., Koijen, R.S.J., Krishnamurthy, A., Ludvigson, S.C., Lustig, H., Nagel, S., Piazzesi, M.","56009422500;23492216000;26635498500;57202703813;6602544953;22938088500;8932601600;6506641986;","Review Article: Perspectives on the Future of Asset Pricing",2021,"Review of Financial Studies","34","4",,"2126","2160",,1,"10.1093/rfs/hhaa129","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109786769&doi=10.1093%2frfs%2fhhaa129&partnerID=40&md5=bed24e1797c701b759e87bf3f3c591c2",Review,"Final","All Open Access, Bronze",Scopus,2-s2.0-85109786769
"Brunnermeier, M., Niepelt, D.","56009422500;8718361000;","Digital money: Private versus public",2020,"Digital Currency Economics and Policy",,,,"89","113",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112460154&partnerID=40&md5=347055826ed14374fd8c1c4868bbfa1f",Book Chapter,"Final","",Scopus,2-s2.0-85112460154
"Brunnermeier, M., Krishnamurthy, A.","56009422500;57202703813;","The macroeconomics of corporate debt",2020,"Review of Corporate Finance Studies","9","3",,"656","665",,5,"10.1093/rcfs/cfaa015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096723753&doi=10.1093%2frcfs%2fcfaa015&partnerID=40&md5=fbcc0a0326ac428e819c76cb83afd288",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85096723753
"Brunnermeier, M., Rother, S., Schnabel, I.","56009422500;57220054845;56017557900;","Asset price bubbles and systemic risk",2020,"Review of Financial Studies","33","9",,"4272","4317",,13,"10.1093/rfs/hhaa011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096704768&doi=10.1093%2frfs%2fhhaa011&partnerID=40&md5=c78ca9a8cca8a7d2e161cc39bd055bdc",Article,"Final","",Scopus,2-s2.0-85096704768
"Brunnermeier, M.K., Dong, G.N., Palia, D.","56009422500;55944499300;6603030686;","Banks' noninterest income and systemic risk",2020,"Review of Corporate Finance Studies","9","2",,"229","255",,34,"10.1093/rcfs/cfaa006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090888538&doi=10.1093%2frcfs%2fcfaa006&partnerID=40&md5=9ad4bfecca8fb15fe56e51cab9a5eb72",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85090888538
"Brunnermeier, M., Krishnamurthy, A.","56009422500;57202703813;","Corporate debt overhang and credit policy",2020,"Brookings Papers on Economic Activity","2020","Special Edition",,"447","502",,8,"10.1353/ECA.2020.0014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105422728&doi=10.1353%2fECA.2020.0014&partnerID=40&md5=feed4daf003e5d5a71ffeaff9233c5ee",Article,"Final","",Scopus,2-s2.0-85105422728
"Brunnermeier, M.K., Niepelt, D.","56009422500;8718361000;","On the equivalence of private and public money",2019,"Journal of Monetary Economics","106",,,"27","41",,28,"10.1016/j.jmoneco.2019.07.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069664928&doi=10.1016%2fj.jmoneco.2019.07.004&partnerID=40&md5=6a6f17869d25d83408bfe5295dd8c391",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85069664928
"Brunnermeier, M.K., Cheridito, P.","56009422500;8590387700;","Measuring and allocating systemic risk",2019,"Risks","7","2","46","","",,19,"10.3390/risks7020046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066942482&doi=10.3390%2frisks7020046&partnerID=40&md5=1c8f7bc4ef5b2dd2c9fd19826096574e",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85066942482
"Brunnermeier, M., Doshi, R., James, H.","56009422500;57204040659;36005406300;","Beijing’s bismarckian ghosts: How great powers compete economically",2018,"Washington Quarterly","41","3",,"161","176",,6,"10.1080/0163660X.2018.1520571","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054197878&doi=10.1080%2f0163660X.2018.1520571&partnerID=40&md5=d62d827a8623659be5a3b19239f0c63c",Article,"Final","",Scopus,2-s2.0-85054197878
