作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Altman, E.J., Nagle, F., Tushman, M.L.","57195716286;16514144800;6602681606;","THE TRANSLUCENT HAND OF MANAGED ECOSYSTEMS: ENGAGING COMMUNITIES FOR VALUE CREATION AND CAPTURE",2022,"Academy of Management Annals","16","1",,"70","101",,4,"10.5465/annals.2020.0244","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123516747&doi=10.5465%2fannals.2020.0244&partnerID=40&md5=13d18dcf42e4bb3be4b9586d18d00dcf",Article,"Final","",Scopus,2-s2.0-85123516747
"Winsor, J., Paik, J., Tushman, M., Lakhani, K.","57211646790;57208338075;6602681606;7003785038;","Overcoming cultural resistance to open source innovation",2019,"Strategy and Leadership","47","6",,"28","33",,1,"10.1108/SL-08-2019-0114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074725862&doi=10.1108%2fSL-08-2019-0114&partnerID=40&md5=14a865427d82e3af800ac077cc9fb728",Article,"Final","",Scopus,2-s2.0-85074725862
"Raffaelli, R., Glynn, M.A., Tushman, M.","39762828000;35876625400;6602681606;","Frame flexibility: The role of cognitive and emotional framing in innovation adoption by incumbent firms",2019,"Strategic Management Journal","40","7",,"1013","1039",,55,"10.1002/smj.3011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062987322&doi=10.1002%2fsmj.3011&partnerID=40&md5=9bd146962bd059b5cd3a9c4127d9220a",Article,"Final","",Scopus,2-s2.0-85062987322
"Reed, G.W., Tushman, M.L., Kapadia, S.R.","14018219100;6602681606;26643092900;","Operational Efficiency and Effective Management in the Catheterization Laboratory: JACC Review Topic of the Week",2018,"Journal of the American College of Cardiology","72","20",,"2507","2517",,4,"10.1016/j.jacc.2018.08.2179","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056004144&doi=10.1016%2fj.jacc.2018.08.2179&partnerID=40&md5=3118359e4291f8742862b4134e75e29b",Review,"Final","All Open Access, Bronze",Scopus,2-s2.0-85056004144
"Tushman, M.L.","6602681606;","Innovation Streams and Executive Leadership: R&amp;D leadership plays a central role in shaping a firm’s ability to both exploit existing capabilities and explore new technological domains",2017,"Research Technology Management","60","6",,"42","47",,2,"10.1080/08956308.2017.1373050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042565994&doi=10.1080%2f08956308.2017.1373050&partnerID=40&md5=8abfc66f12f0c7ba37883e4afc8a7f94",Article,"Final","",Scopus,2-s2.0-85042565994
"Tushman, M.L.","6602681606;","Paul R. Lawrence: A career of rigor, relevance, and passion",2017,"The Palgrave Handbook of Organizational Change Thinkers",,,,"737","747",,,"10.1007/978-3-319-52878-6_12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055634144&doi=10.1007%2f978-3-319-52878-6_12&partnerID=40&md5=bdada9fda78739118911511dab34de58",Book Chapter,"Final","",Scopus,2-s2.0-85055634144
"Felin, T., Lakhani, K.R., Tushman, M.L.","25221323200;7003785038;6602681606;","Firms, crowds, and innovation",2017,"Strategic Organization","15","2",,"119","140",,32,"10.1177/1476127017706610","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019165647&doi=10.1177%2f1476127017706610&partnerID=40&md5=9669ea7995e28976f84b4dc9941d5080",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85019165647
"Altman, E.J., Tushman, M.L.","57195716286;6602681606;","Platforms, open/user innovation, and ecosystems: A strategic leadership perspective",2017,"Advances in Strategic Management","37",,,"177","207",,24,"10.1108/S0742-332220170000037007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029595670&doi=10.1108%2fS0742-332220170000037007&partnerID=40&md5=27134c3f3b58729faf21a7ddac3f79db",Article,"Final","",Scopus,2-s2.0-85029595670
"Binns, A., Tushman, M.","39760919800;6602681606;","Getting started with ambidexterity",2016,"Advancing Organizational Theory in a Complex World",,,,"60","73",,2,"10.4324/9781315677293","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024837518&doi=10.4324%2f9781315677293&partnerID=40&md5=51f7d1a576e60e03880e0ec1591ae736",Book Chapter,"Final","",Scopus,2-s2.0-85024837518
"Smith, W.K., Lewis, M.W., Tushman, M.L.","9334428100;7404188750;6602681606;","""Both/and"" leadership",2016,"Harvard Business Review","2016","May",,"","",10,65,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003875043&partnerID=40&md5=68168cbe67d97ed3cca450035017d1af",Note,"Final","",Scopus,2-s2.0-85003875043
"Raisch, S., Tushman, M.L.","8211569500;6602681606;","Growing new corporate businesses: From initiation to graduation",2016,"Organization Science","27","5",,"1237","1257",,39,"10.1287/orsc.2016.1081","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994673816&doi=10.1287%2forsc.2016.1081&partnerID=40&md5=43bb24abed23e098e108964a07f5264f",Article,"Final","",Scopus,2-s2.0-84994673816
"Benner, M.J., Tushman, M.L.","8777448400;6602681606;","2013 Decade Award invited article reflections on the 2013 Decade Award - ""Exploitation, Exploration, and Process Management: The Productivity Dilemma Revisited"" ten years later",2015,"Academy of Management Review","40","4",,"497","514",,167,"10.5465/amr.2015.0042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942856947&doi=10.5465%2famr.2015.0042&partnerID=40&md5=30a6818993ed909d579e92b306b0a7e2",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84942856947
"Tushman, M., Euchner, J.","6602681606;7801474186;","The challenges of ambidextrous leadership: An interview with Michael Tushman",2015,"Research Technology Management","58","3",,"16","20",,10,"10.5437/08956308X5803003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929461988&doi=10.5437%2f08956308X5803003&partnerID=40&md5=4ccf1318996e60a4934631deb2e873f4",Review,"Final","",Scopus,2-s2.0-84929461988
"Binns, A., Harreld, J.B., O'reilly III, C., Tushman, M.L.","39760919800;34980017200;7005911757;6602681606;","The art of strategic renewal",2014,"MIT Sloan Management Review","55","2",,"21","23",,13,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893137609&partnerID=40&md5=25f8b6e7280feea33e15ae66b0b3e491",Article,"Final","",Scopus,2-s2.0-84893137609
"O'Reilly Iii, C.A., Tushman, M.L.","7005911757;6602681606;","Organizational ambidexterity: Past, present, and future",2013,"Academy of Management Perspectives","27","4",,"324","338",,991,"10.5465/amp.2013.0025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893375277&doi=10.5465%2famp.2013.0025&partnerID=40&md5=4c1faf82b42ed4021075e39c03fa93b1",Article,"Final","",Scopus,2-s2.0-84893375277
"Kleinbaum, A.M., Stuart, T.E., Tushman, M.L.","22034789100;7007030931;6602681606;","Discretion within constraint: Homophily and structure in a formal organization",2013,"Organization Science","24","5",,"1316","1336",,165,"10.1287/orsc.1120.0804","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885149161&doi=10.1287%2forsc.1120.0804&partnerID=40&md5=28775a44d520ed9cde595255cee0e0e6",Article,"Final","",Scopus,2-s2.0-84885149161
"Lakhani, K.R., Lifshitz-Assaf, H., Tushman, M.L.","7003785038;56711400300;6602681606;","Open innovation and organizational boundaries: Task decomposition, knowledge distribution and the locus of innovation",2013,"Handbook of Economic Organization: Integrating Economic and Organization Theory",,,,"355","382",,107,"10.4337/9781782548225.00030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970990280&doi=10.4337%2f9781782548225.00030&partnerID=40&md5=8f9dc515c2f03f31e28a607b36dee20c",Book Chapter,"Final","",Scopus,2-s2.0-84970990280
"Smith, W.K., Lewis, M.W., Tushman, M.L.","9334428100;7404188750;6602681606;","Organizational Sustainability: Organization Design and Senior Leadership to Enable Strategic Paradox",2012,"The Oxford Handbook of Positive Organizational Scholarship",,,,"","",,5,"10.1093/oxfordhb/9780199734610.013.0061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924939807&doi=10.1093%2foxfordhb%2f9780199734610.013.0061&partnerID=40&md5=ea93c2d9dab1848a943c9bdf0985bb8d",Book Chapter,"Final","",Scopus,2-s2.0-84924939807
"Gulati, R., Puranam, P., Tushman, M.","7101846769;6507062428;6602681606;","Meta-organization design: Rethinking design in interorganizational and community contexts",2012,"Strategic Management Journal","33","6",,"571","586",,370,"10.1002/smj.1975","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859719173&doi=10.1002%2fsmj.1975&partnerID=40&md5=e7c34f1fab6de1b67758cec48ce5e203",Article,"Final","",Scopus,2-s2.0-84859719173
"Nadler, D.A., Tushman, M.L., Nadler, M.B.","6603870295;6602681606;56785654800;","Competing by Design: The Power of Organizational Architecture",2011,"Competing by Design: The Power of Organizational Architecture",,,,"1","252",,355,"10.1093/acprof:oso/9780195099171.001.0001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939488705&doi=10.1093%2facprof%3aoso%2f9780195099171.001.0001&partnerID=40&md5=11479cacaa6a32d8816fe3a726357d90",Book,"Final","",Scopus,2-s2.0-84939488705
"Probst, G., Raisch, S., Tushman, M.L.","15828422100;8211569500;6602681606;","Ambidextrous leadership. Emerging challenges for business and HR leaders",2011,"Organizational Dynamics","40","4",,"326","334",,39,"10.1016/j.orgdyn.2011.07.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054842182&doi=10.1016%2fj.orgdyn.2011.07.010&partnerID=40&md5=3ce710f47582e3024d9c04a1e6a54495",Article,"Final","",Scopus,2-s2.0-80054842182
"O'Reilly III, C.A., Tushman, M.L.","7005911757;6602681606;","Organizational ambidexterity in action: How managers explore and exploit",2011,"California Management Review","53","4",,"5","22",,315,"10.1525/cmr.2011.53.4.5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054064148&doi=10.1525%2fcmr.2011.53.4.5&partnerID=40&md5=aea50367624338b7f5c158687830ab7f",Article,"Final","",Scopus,2-s2.0-80054064148
"Tushman, M.L., Smith, W.K., Binns, A.","6602681606;9334428100;39760919800;","The ambidextrous CEO",2011,"Harvard Business Review","89","6",,"","",,64,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958253130&partnerID=40&md5=056d425243de203c1b770504b42496a9",Note,"Final","",Scopus,2-s2.0-79958253130
"Kleinbaum, A.M., Stuart, T.E., Tushman, M.L.","22034789100;7007030931;6602681606;","Discretion within the constraints of opportunity: Gender homophily and structure in a formal organization",2011,"Academy of Management 2011 Annual Meeting - West Meets East: Enlightening. Balancing. Transcending, AOM 2011",,,,"","",6,1,"10.5464/AMBPP.2011.15.a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009367044&doi=10.5464%2fAMBPP.2011.15.a&partnerID=40&md5=c03670b4483a99d66cf1c2dd7b2f286d",Conference Paper,"Final","",Scopus,2-s2.0-85009367044
"Smith, W.K., Tushman, M.L.","9334428100;6602681606;","Managing strategic contradictions: A top management team model for simultaneously exploring and exploiting",2010,"Handbook of Top Management Teams",,,,"60","70",,,"10.1057/9780230305335","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015441982&doi=10.1057%2f9780230305335&partnerID=40&md5=292705e2c4abc13cc6487d8d5cd432ba",Book Chapter,"Final","",Scopus,2-s2.0-85015441982
"Tushman, M., Smith, W.K., Wood, R.C., Westerman, G., O'Reilly, C.","6602681606;9334428100;9044992800;36764921500;7005911757;","Organizational designs and innovation streams",2010,"Industrial and Corporate Change","19","5","dtq040","1331","1366",,169,"10.1093/icc/dtq040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957693140&doi=10.1093%2ficc%2fdtq040&partnerID=40&md5=12b02cde0ce86c2c6a3cb54237751cbe",Article,"Final","",Scopus,2-s2.0-77957693140
"Lavie, D., Stettner, U., Tushman, M.L.","11840149300;27868117700;6602681606;","Exploration and exploitation within and across organizations",2010,"Academy of Management Annals","4","1",,"109","155",,853,"10.1080/19416521003691287","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957680144&doi=10.1080%2f19416521003691287&partnerID=40&md5=a1fe7c0f3bffae5a599dc513d04caa77",Review,"Final","",Scopus,2-s2.0-77957680144
"Smith, W.K., Binns, A., Tushman, M.L.","9334428100;39760919800;6602681606;","Complex business models: Managing strategic paradoxes simultaneously",2010,"Long Range Planning","43","2-3",,"448","461",,295,"10.1016/j.lrp.2009.12.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952581263&doi=10.1016%2fj.lrp.2009.12.003&partnerID=40&md5=6a6fcaf93acbf8c82885ff02635bfb6a",Article,"Final","",Scopus,2-s2.0-77952581263
"Schmitt, A., Probst, G., Tushman, M.L.","36662805300;15828422100;6602681606;","M@n@gement in times of economic crisis: Insights into organizational ambidexterity",2010,"Management","13","3",,"128","150",,21,"10.3917/mana.133.0128","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858399617&doi=10.3917%2fmana.133.0128&partnerID=40&md5=f80a16b1c609146059d912de37dfa0e2",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84858399617
"Polzer, J.T., Gulati, R., Khurana, R., Tushman, M.L.","6701551945;7101846769;8834520900;6602681606;","Crossing boundaries to increase relevance in organizational research",2009,"Journal of Management Inquiry","18","4",,"280","286",,29,"10.1177/1056492609345429","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70949101060&doi=10.1177%2f1056492609345429&partnerID=40&md5=9ac31b1fb03fed96aad62b669a974fac",Editorial,"Final","",Scopus,2-s2.0-70949101060
"Raisch, S., Birkinshaw, J., Probst, G., Tushman, M.L.","8211569500;7003272873;15828422100;6602681606;","Organizational ambidexterity: Balancing exploitation and exploration for sustained performance",2009,"Organization Science","20","4",,"685","695",,1225,"10.1287/orsc.1090.0428","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350026387&doi=10.1287%2forsc.1090.0428&partnerID=40&md5=ae49ceea9e587a0bff020b3d2f2b66fa",Article,"Final","All Open Access, Green",Scopus,2-s2.0-70350026387
"Iii, C.A.O., Harreld, J.B., Tushman, M.L.","34979815900;34980017200;6602681606;","Organizational ambidexterity: IBM and emerging business opportunities",2009,"California Management Review","51","4",,"75","99+4",,119,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349418031&partnerID=40&md5=5ba728687a9b599e66e3c547d38592c0",Conference Paper,"Final","",Scopus,2-s2.0-70349418031
"O'Reilly III, C.A., Tushman, M.L.","7005911757;6602681606;","Ambidexterity as a dynamic capability: Resolving the innovator's dilemma",2008,"Research in Organizational Behavior","28",,,"185","206",,1147,"10.1016/j.riob.2008.06.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46749139473&doi=10.1016%2fj.riob.2008.06.002&partnerID=40&md5=17b378897a867b8a28da17f15fa295dd",Review,"Final","",Scopus,2-s2.0-46749139473
"Kleinbaum, A.M., Tushman, M.L.","22034789100;6602681606;","Managing corporate social networks",2008,"Harvard Business Review","86","7-8",,"26","27",,14,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-48249126801&partnerID=40&md5=ff13d8f90d380db344101784f44859be",Short Survey,"Final","",Scopus,2-s2.0-48249126801
"Walsh, J.P., Tushman, M.L., Kimberly, J.R., Starbuck, B., Ashford, S.","55451369100;6602681606;55486273700;54582812200;7007061398;","On the relationship between research and practice: Debate and reflections",2007,"Journal of Management Inquiry","16","2",,"128","154",,57,"10.1177/1056492607302654","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250900493&doi=10.1177%2f1056492607302654&partnerID=40&md5=8598fec6b95795c287a590dcb8a6d3ce",Article,"Final","",Scopus,2-s2.0-34250900493
"Tushman, M.L., O'Reilly, C.A., Fenollosa, A., Kleinbaum, A.M., McGrath, D.","6602681606;7005911757;22033988900;22034789100;57212594778;","Relevance and rigor: Executive education as a lever in shaping practice and research",2007,"Academy of Management Learning and Education","6","3",,"345","362",,105,"10.5465/AMLE.2007.26361625","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548784317&doi=10.5465%2fAMLE.2007.26361625&partnerID=40&md5=5a32503c6a41ed9d7a6ef08caf02a02c",Article,"Final","",Scopus,2-s2.0-34548784317
"Tushman, M., O'Reilly III, C.","6602681606;7005911757;","Research and relevance: Implications of pasteur's quadrant for doctoral programs and faculty development",2007,"Academy of Management Journal","50","4",,"769","774",,153,"10.5465/AMJ.2007.26279169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548714086&doi=10.5465%2fAMJ.2007.26279169&partnerID=40&md5=b089005694d9b734cdd76263a9aac0e5",Article,"Final","",Scopus,2-s2.0-34548714086
"Harreid, J.B., O'Reilly III, C.A., Tushman, M.L.","20436269900;7005911757;6602681606;","Dynamic capabilities at IBM: Driving strategy into action",2007,"California Management Review","49","4",,"21","43",,179,"10.2307/41166404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548309046&doi=10.2307%2f41166404&partnerID=40&md5=289c0ca4b32d1a7ccb68cd651b5c95c3",Article,"Final","",Scopus,2-s2.0-34548309046
"Smith, W.K., Tushman, M.L.","9334428100;6602681606;","Managing strategic contradictions: A top management model for managing innovation streams",2005,"Organization Science","16","5",,"522","536",,1216,"10.1287/orsc.1050.0134","https://www.scopus.com/inward/record.uri?eid=2-s2.0-27944476820&doi=10.1287%2forsc.1050.0134&partnerID=40&md5=5727ec13cf898bd8100a37bc8003276a",Review,"Final","",Scopus,2-s2.0-27944476820
"Tushman, M.L.","6602681606;","From engineering management/R and D management, to the management of innovation, to exploiting and exploring over value nets: 50 years of research initiated by the IEEE-TEM",2004,"IEEE Transactions on Engineering Management","51","4",,"409","411",,24,"10.1109/TEM.2004.836365","https://www.scopus.com/inward/record.uri?eid=2-s2.0-7744231132&doi=10.1109%2fTEM.2004.836365&partnerID=40&md5=bacdcb8e6b4141230f05746ab9dd77e0",Article,"Final","",Scopus,2-s2.0-7744231132
"O'Reilly III, C.A., Tushman, M.L.","7005911757;6602681606;","The Ambidextrous Organization",2004,"Harvard Business Review","82","4",,"74","81+140",,1304,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842535392&partnerID=40&md5=39cc2da1f0593b53aa0529a63d4c01e1",Review,"Final","",Scopus,2-s2.0-1842535392
"Benner, M.J., Tushman, M.L.","8777448400;6602681606;","Exploitation, exploration, and process management: The productivity dilemma revisited",2003,"Academy of Management Review","28","2",,"238","256",,2460,"10.5465/AMR.2003.9416096","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037391031&doi=10.5465%2fAMR.2003.9416096&partnerID=40&md5=a205569048194e69319d1dcc8e5db09c",Article,"Final","",Scopus,2-s2.0-0037391031
"Benner, M.J., Tushman, M.","8777448400;6602681606;","Process management and technological innovation: A longitudinal study of the photography and paint industries",2002,"Administrative Science Quarterly","47","4",,"676","706+768-769",,854,"10.2307/3094913","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037769506&doi=10.2307%2f3094913&partnerID=40&md5=aeb8d16e0b8ba8849a5a1de55fffa3e7",Article,"Final","",Scopus,2-s2.0-0037769506
"Gatignon, H., Tushman, M.L., Smith, W., Anderson, P.","6603182867;6602681606;9334428100;35446616000;","A structural approach to assessing innovation: Construct development of innovation locus, type, and characteristics",2002,"Management Science","48","9",,"1103","1122",,580,"10.1287/mnsc.48.9.1103.174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036755968&doi=10.1287%2fmnsc.48.9.1103.174&partnerID=40&md5=511b2952af4025e5b7b2b2630fd75a7f",Article,"Final","",Scopus,2-s2.0-0036755968
"Anderson, P., Tushman, M.L.","35446616000;6602681606;","Organizational environments and industry exit: The effects of uncertainty, munificence and complexity",2001,"Industrial and Corporate Change","10","3",,"675","710",,159,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034828689&partnerID=40&md5=713b246eafb0efb4baa7e26158966ea7",Article,"Final","",Scopus,2-s2.0-0034828689
"Ancona, D.G., Goodman, P.S., Lawrence, B.S., Tushman, M.L.","7003625866;7102668972;7102054056;6602681606;","Time: A new research lens",2001,"Academy of Management Review","26","4",,"645","663",,532,"10.5465/AMR.2001.5393903","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035539345&doi=10.5465%2fAMR.2001.5393903&partnerID=40&md5=48e0081fe9336cd054ffbf79b4a9c470",Article,"Final","",Scopus,2-s2.0-0035539345
"Nadler, David A., Tushman, Michael L.","6603870295;6602681606;","Organization of the future: Strategic imperatives and core competencies for the 21st century",1999,"IEEE Engineering Management Review","27","4",,"96","107",,9,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033350304&partnerID=40&md5=bd5c58a6fd14bc8f6574190d4973be37",Article,"Final","",Scopus,2-s2.0-0033350304
"Tushman, M.L., O'Reilly 3rd., C.A.","6602681606;7005911757;","Building ambidextrous organizations. Forming your own ""skunk works"".",1999,"Health Forum journal","42","2",,"20","23, 64",,38,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033087666&partnerID=40&md5=c4500e375a09062f68901d932255bef9",Article,"Final","",Scopus,2-s2.0-0033087666
"Rosenkopf, L., Tushman, M.L.","6602926864;6602681606;","The coevolution of community networks and technology: Lessons from the flight simulation industry",1998,"Industrial and Corporate Change","7","2",,"311","341",,192,"10.1093/icc/7.2.311","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000157489&doi=10.1093%2ficc%2f7.2.311&partnerID=40&md5=d5240694fb360f429ebd91cebb54fc14",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0000157489
"Tushman, M.L.","6602681606;","Winning through innovation",1997,"Strategy &amp; Leadership","25","4",,"14","19",,78,"10.1108/eb054591","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993009185&doi=10.1108%2feb054591&partnerID=40&md5=a88392923f2bdc8d3c2b823bc4140a5f",Review,"Final","",Scopus,2-s2.0-84993009185
"Tushman, M.L., O'Reilly III, C.A.","6602681606;7005911757;","Ambidextrous organizations: Managing evolutionary and revolutionary change",1996,"California Management Review",,"4",,"8","30",,2509,"10.2307/41165852","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030517795&doi=10.2307%2f41165852&partnerID=40&md5=784ae9e5fbe34aa2378233610baac660",Article,"Final","",Scopus,2-s2.0-0030517795
"Tushman, M.L., Rosenkopf, L.","6602681606;6602926864;","Executive succession, strategic reorientation and performance growth: A longitudinal study in the U.S. cement industry",1996,"Management Science","42","7",,"939","953",,165,"10.1287/mnsc.42.7.939","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000353993&doi=10.1287%2fmnsc.42.7.939&partnerID=40&md5=d34f03ad64d3f948222aeb1081cf6268",Article,"Final","",Scopus,2-s2.0-0000353993
"McGrath, R.G., Macmillan, I.C., Tushman, M.L.","7102374931;36933749400;6602681606;","The role of executive team actions in shaping dominant designs: Towards the strategic shaping of technological progress",1992,"Strategic Management Journal","13","2 S",,"137","161",,54,"10.1002/smj.4250130910","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989054527&doi=10.1002%2fsmj.4250130910&partnerID=40&md5=d4a589ae24ad09379e45884565550958",Article,"Final","",Scopus,2-s2.0-84989054527
"Nadler, D.A., Tushman, M.L.","6603870295;6602681606;","Beyond the Charismatic Leader: Leadership and Organizational Change",1990,"California Management Review","32","2",,"77","97",,269,"10.2307/41166606","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968225675&doi=10.2307%2f41166606&partnerID=40&md5=0382300a2931fe8ba8fa9a36f37ecfb6",Article,"Final","",Scopus,2-s2.0-84968225675
"Tushman, M.L., Newman, W.H., Romanelli, E.","6602681606;7202790738;55104547600;","Erratum: Convergence and Upheaval: Managing the Unsteady Pace of Organizational Evolution",1987,"California Management Review","29","2",,"","",,40,"10.2307/41165245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968094117&doi=10.2307%2f41165245&partnerID=40&md5=ce9e3bb9cfbd20f51e7ca58c3a85430f",Erratum,"Final","",Scopus,2-s2.0-84968094117
