作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Chetty, R.","56240427600;","IMPROVING EQUALITY OF OPPORTUNITY: NEW INSIGHTS FROM BIG DATA",2021,"Contemporary Economic Policy","39","1",,"7","41",,4,"10.1111/coep.12478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088389213&doi=10.1111%2fcoep.12478&partnerID=40&md5=bd72e98b86efdb8d03b51c4f0674c7ec",Article,"Final","",Scopus,2-s2.0-85088389213
"Bayer, A., Bruich, G., Chetty, R., Housiaux, A.","56589527500;57218768063;56240427600;57211989250;","Expanding and diversifying the pool of undergraduates who study economics: Insights from a new introductory course at Harvard",2020,"Journal of Economic Education","51","3-4",,"364","379",,6,"10.1080/00220485.2020.1804511","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090217882&doi=10.1080%2f00220485.2020.1804511&partnerID=40&md5=8dbce2dbea9faef021583f8575c7bf2f",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85090217882
"Chetty, R., Hendren, N., Katz, L.F.","56240427600;56038072600;7202789820;","Response to “the moving to opportunity experiment: What do heterogeneous estimates of the effect of moving imply about causes?”",2020,"Econ Journal Watch","17","2",,"299","304",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091870807&partnerID=40&md5=cdc206015f8a12cd6fc49539df9a6cdd",Letter,"Final","",Scopus,2-s2.0-85091870807
"Chetty, R., Friedman, J.N., Saez, E., Turner, N., Yagan, D.","56240427600;55253138300;7004587587;54882041400;8858765500;","Income Segregation and Intergenerational Mobility across Colleges in the United States",2020,"Quarterly Journal of Economics","135","3",,"1567","1633",,26,"10.1093/qje/qjaa005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086441551&doi=10.1093%2fqje%2fqjaa005&partnerID=40&md5=39777596108a1738ee137bf1dc5169db",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85086441551
"Chetty, R., Hendren, N., Jones, M.R., Porter, S.R.","56240427600;56038072600;57195529259;57188758285;","Race and economic opportunity in the United States: An intergenerational perspective",2020,"Quarterly Journal of Economics","135","2",,"711","783",,132,"10.1093/qje/qjz042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079043802&doi=10.1093%2fqje%2fqjz042&partnerID=40&md5=921c5c54a83d739572c9c938a57fb394",Review,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85079043802
"Bell, A., Jaravel, X., Van Reenen, J., Chetty, R., Petkova, N.","57201519252;56572797200;7005708650;56240427600;57188696943;","Joseph Schumpeter Lecture, EEA Annual Congress 2017: Do tax cuts produce more Einsteins? The impacts of financial incentives versus exposure to innovation on the supply of inventors",2019,"Journal of the European Economic Association","17","3",,"651","677",,6,"10.1093/jeea/jvz013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071378725&doi=10.1093%2fjeea%2fjvz013&partnerID=40&md5=6b22a89efc3005b2eaab2046ec3856b6",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85071378725
"Bell, A., Chetty, R., Jaravel, X., Petkova, N., Van Reenen, J.","57201519252;56240427600;56572797200;57188696943;7005708650;","Who becomes an inventor in America? The importance of exposure to innovation",2019,"Quarterly Journal of Economics","134","2",,"647","713",,68,"10.1093/qje/qjy028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071256425&doi=10.1093%2fqje%2fqjy028&partnerID=40&md5=765073a194ed7e3fb7bae3eff6664bff",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85071256425
"Chetty, R., Hendren, N.","56240427600;56038072600;","The impacts of neighborhoods on intergenerational mobility II: County-level estimates",2018,"Quarterly Journal of Economics","133","3",,"1163","1228",,141,"10.1093/QJE/QJY006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054515527&doi=10.1093%2fQJE%2fQJY006&partnerID=40&md5=45c3a453c98856043e593e0e11d4d851",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85054515527
"Chetty, R., Hendren, N.","56240427600;56038072600;","The impacts of neighborhoods on intergenerational mobility I: Childhood exposure effects",2018,"Quarterly Journal of Economics","133","3",,"1107","1162",,235,"10.1093/QJE/QJY007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053496018&doi=10.1093%2fQJE%2fQJY007&partnerID=40&md5=b5e6372f43bd776a579c8f9415c0fe24",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85053496018
"Chetty, R., Friedman, J.N., Saez, E., Yagan, D.","56240427600;55253138300;7004587587;8858765500;","The SOI Databank: A case study in leveraging administrative data in support of evidence-based policymaking",2018,"Statistical Journal of the IAOS","34","1",,"99","103",,,"10.3233/SJI-170418","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043713875&doi=10.3233%2fSJI-170418&partnerID=40&md5=d232738c40c5b37ab5fb40b2e172d266",Article,"Final","",Scopus,2-s2.0-85043713875
