作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Duan, Y., Ji, T., Lu, Y., Wang, S.","55207179300;57201289661;54901610300;57291272300;","Environmental regulations and international trade: A quantitative economic analysis of world pollution emissions",2021,"Journal of Public Economics","203",,"104521","","",,,"10.1016/j.jpubeco.2021.104521","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116935515&doi=10.1016%2fj.jpubeco.2021.104521&partnerID=40&md5=1ed82d021d5c1a5b3af2877f9b775dc7",Article,"Final","",Scopus,2-s2.0-85116935515
"Gong, J., Lu, Y., Song, H., Gong, J., Lu, Y., Song, H.","57226838797;57226834634;57226841020;57188971329;54901610300;57201871706;","Gender Peer Effects on Students' Academic and Noncognitive Outcomes Evidence and Mechanisms",2021,"Journal of Human Resources","56","3",,"686","710",,9,"10.3368/jhr.56.3.0918-9736R2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112847447&doi=10.3368%2fjhr.56.3.0918-9736R2&partnerID=40&md5=5b6246556bb5bbc687d7249255ac097a",Article,"Final","",Scopus,2-s2.0-85112847447
"Liu, Q., Lu, R., Lu, Y., Luong, T.A.","55801777100;56135989800;54901610300;53664029100;","Import competition and firm innovation: Evidence from China",2021,"Journal of Development Economics","151",,"102650","","",,4,"10.1016/j.jdeveco.2021.102650","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101886140&doi=10.1016%2fj.jdeveco.2021.102650&partnerID=40&md5=b062cb09651c40c54552406d5d650fe9",Article,"Final","",Scopus,2-s2.0-85101886140
"Jiang, W., Lu, Y., Xie, H.","57202213046;54901610300;57189582559;","Education and mental health: Evidence and mechanisms",2020,"Journal of Economic Behavior and Organization","180",,,"407","437",,3,"10.1016/j.jebo.2020.09.032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094849981&doi=10.1016%2fj.jebo.2020.09.032&partnerID=40&md5=9f30825ff29ac6c4f86c38c22dc5b291",Article,"Final","",Scopus,2-s2.0-85094849981
"Li, P., Lu, Y., Wang, J.","55907407100;54901610300;55504485700;","The effects of fuel standards on air pollution: Evidence from China",2020,"Journal of Development Economics","146",,"102488","","",,25,"10.1016/j.jdeveco.2020.102488","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083423287&doi=10.1016%2fj.jdeveco.2020.102488&partnerID=40&md5=049d61a92021d900a5a889bb35ccb795",Article,"Final","",Scopus,2-s2.0-85083423287
"Lu, Y., Song, H.","54901610300;57201871706;","The effect of educational technology on college students’ labor market performance",2020,"Journal of Population Economics","33","3",,"1101","1126",,1,"10.1007/s00148-019-00756-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078453062&doi=10.1007%2fs00148-019-00756-3&partnerID=40&md5=c31e12c8711b5f02c3022bd9714f2824",Article,"Final","",Scopus,2-s2.0-85078453062
"Gong, J., Lu, Y., Xie, H.","57188971329;54901610300;57189582559;","The average and distributional effects of teenage adversity on long-term health",2020,"Journal of Health Economics","71",,"102288","","",,4,"10.1016/j.jhealeco.2020.102288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080998920&doi=10.1016%2fj.jhealeco.2020.102288&partnerID=40&md5=5fd5d0388acbcddca2fd0e4168e80bc5",Article,"Final","",Scopus,2-s2.0-85080998920
"Li, H., Li, J., Lu, Y., Xie, H.","15065749400;56734112300;54901610300;57189582559;","Housing wealth and labor supply: Evidence from a regression discontinuity design",2020,"Journal of Public Economics","183",,"104139","","",,17,"10.1016/j.jpubeco.2020.104139","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079121344&doi=10.1016%2fj.jpubeco.2020.104139&partnerID=40&md5=24d4903bb39b9daa81956c181dada088",Article,"Final","",Scopus,2-s2.0-85079121344
"Bai, C.-E., Du, J., Lu, Y., Tao, Z.","13805990500;8850784100;54901610300;7201884505;","Property rights, finance, and reinvestment: Evidence from china’s private enterprises",2020,"Annals of Economics and Finance","21","2",,"363","392",,,"10.2139/ssrn.1495682","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096196087&doi=10.2139%2fssrn.1495682&partnerID=40&md5=2442daf096b9e0c4b59417a144f0b7b6",Article,"Final","",Scopus,2-s2.0-85096196087
"Lu, Y., Luan, M., Sng, T.-H.","54901610300;57212194957;56125034100;","Did the communists contribute to China's rural growth?",2020,"Explorations in Economic History","75",,"101315","","",,2,"10.1016/j.eeh.2019.101315","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076606965&doi=10.1016%2fj.eeh.2019.101315&partnerID=40&md5=70a2ea188cb05fb408dc485ea9456b70",Article,"Final","",Scopus,2-s2.0-85076606965
