作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Bosio, E., Djankov, S., Glaeser, E., Shleifer, A.","57225971027;7003925517;7003688582;7004575366;","Public Procurement in Law and Practice†",2022,"American Economic Review","112","4",,"1091","1117",,,"10.1257/aer.20200738","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128624773&doi=10.1257%2faer.20200738&partnerID=40&md5=bdffecd368b34da0cacd82d31955070f",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85128624773
"Greenwood, R., Hanson, S.G., Shleifer, A., Sørensen, J.A.","7202083980;14040227100;7004575366;57226005980;","Predictable Financial Crises",2022,"Journal of Finance","77","2",,"863","921",,,"10.1111/jofi.13105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126465440&doi=10.1111%2fjofi.13105&partnerID=40&md5=ee254509bd1baefdd5a75672659b55e4",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85126465440
"Bordalo, P., Gennaioli, N., Kwon, S.Y., Shleifer, A.","55273828400;16063789100;57217873286;7004575366;","Diagnostic bubbles",2021,"Journal of Financial Economics","141","3",,"1060","1077",,4,"10.1016/j.jfineco.2020.06.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087766043&doi=10.1016%2fj.jfineco.2020.06.019&partnerID=40&md5=b2cb38cd6a894cf0daf454026052cd9e",Article,"Final","",Scopus,2-s2.0-85087766043
"Behrer, A.P., Glaeser, E.L., Ponzetto, G.A.M., Shleifer, A.","57191217716;7003688582;16744971300;7004575366;","Securing property rights",2021,"Journal of Political Economy","129","4",,"1157","1192",,2,"10.1086/712733","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101644095&doi=10.1086%2f712733&partnerID=40&md5=e18a14227bfae910b55dfbe7057dc294",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85101644095
"Bordalo, P., Coffman, K., Gennaioli, N., Schwerter, F., Shleifer, A.","55273828400;56845164300;16063789100;57217021193;7004575366;","Memory and representativeness.",2021,"Psychological Review","128","1",,"71","85",,2,"10.1037/rev0000251","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089986333&doi=10.1037%2frev0000251&partnerID=40&md5=ab21dc117a1665af73e39bf2f28d36b7",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85089986333
"Bordalo, P., Gennaioli, N., Ma, Y., Shleifer, A.","55273828400;16063789100;57209718418;7004575366;","Overreaction in Macroeconomic Expectations",2020,"American Economic Review","110","9",,"2748","2782",,31,"10.1257/aer.20181219","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091506629&doi=10.1257%2faer.20181219&partnerID=40&md5=e11bdaa8b135793fc00ad832b5a0918c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85091506629
"Bordalo, P., Gennaioli, N., Shleifer, A.","55273828400;16063789100;7004575366;","Memory, Attention, and Choice",2020,"Quarterly Journal of Economics","135","3",,"1399","1442",,30,"10.1093/qje/qjaa007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082006197&doi=10.1093%2fqje%2fqjaa007&partnerID=40&md5=750ee342b23cae568fca7ab20fc3760c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85082006197
"Bordalo, P., Gennaioli, N., Porta, R.L., Shleifer, A.","55273828400;16063789100;57210204973;7004575366;","Diagnostic Expectations and Stock Returns",2019,"Journal of Finance","74","6",,"2839","2874",,26,"10.1111/jofi.12833","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069900247&doi=10.1111%2fjofi.12833&partnerID=40&md5=c8d2d53f761b89c2877a05cb48d49568",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85069900247
"Bordalo, P., Coffman, K., Gennaioli, N., Shleifer, A.","55273828400;56845164300;16063789100;7004575366;","Beliefs about gender",2019,"American Economic Review","109","3",,"739","773",,58,"10.1257/aer.20170007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062261702&doi=10.1257%2faer.20170007&partnerID=40&md5=fe706c129308427e9fb7562f38d257ed",Review,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85062261702
"Greenwood, R., Shleifer, A., You, Y.","7202083980;7004575366;57204460488;","Bubbles for Fama",2019,"Journal of Financial Economics","131","1",,"20","43",,29,"10.1016/j.jfineco.2018.09.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055621891&doi=10.1016%2fj.jfineco.2018.09.002&partnerID=40&md5=6725727b2e00846a66bc0d110b2b1621",Article,"Final","",Scopus,2-s2.0-85055621891
