作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"SEQUEIRA, S., NUNN, N., QIAN, N.","33368313000;24071551100;36829526900;","Immigrants and the making of america",2021,"Review of Economic Studies","87","1",,"382","419",,28,"10.1093/RESTUD/RDZ003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100994989&doi=10.1093%2fRESTUD%2fRDZ003&partnerID=40&md5=6ad58354f3553587acb7ef85bfde5ac2",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85100994989
"Moscona, J., Nunn, N., Robinson, J.A.","57190245098;24071551100;57198433819;","Segmentary Lineage Organization and Conflict in Sub-Saharan Africa",2020,"Econometrica","88","5",,"1999","2036",,6,"10.3982/ECTA16327","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091505509&doi=10.3982%2fECTA16327&partnerID=40&md5=c7ca1110c9fef9c3becef908bf7e1dc6",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85091505509
"Nunn, N.","24071551100;","The historical roots of economic development",2020,"Science","367","6485","eaaz9986","","",,27,"10.1126/science.aaz9986","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082445165&doi=10.1126%2fscience.aaz9986&partnerID=40&md5=857e3c4756f51d7d31e86b1626708a97",Review,"Final","",Scopus,2-s2.0-85082445165
"Ashraf, N., Bau, N., Nunn, N., Voena, A.","6602163460;57203797683;24071551100;54974249500;","Bride price and female education",2020,"Journal of Political Economy","128","2",,"591","641",,21,"10.1086/704572","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077864623&doi=10.1086%2f704572&partnerID=40&md5=7c24d10d383d2444d821e43d370d41f0",Article,"Final","",Scopus,2-s2.0-85077864623
"Nunn, N.","24071551100;","Rethinking economic development",2019,"Canadian Journal of Economics","52","4",,"1349","1373",,2,"10.1111/caje.12406","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074845088&doi=10.1111%2fcaje.12406&partnerID=40&md5=85070a994f8cbb715876728ffbbb7730",Article,"Final","",Scopus,2-s2.0-85074845088
"van Dorp, L., Lowes, S., Weigel, J.L., Ansari-Pour, N., López, S., Mendoza-Revilla, J., Robinson, J.A., Henrich, J., Thomas, M.G., Nunn, N., Hellenthal, G.","56817011400;56675723100;45961572800;35775972700;56343224400;56184833500;57198433819;35577557300;8606206600;24071551100;6504261627;","Genetic legacy of state centralization in the Kuba Kingdom of the Democratic Republic of the Congo",2019,"Proceedings of the National Academy of Sciences of the United States of America","116","2",,"593","598",,5,"10.1073/pnas.1811211115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059647616&doi=10.1073%2fpnas.1811211115&partnerID=40&md5=d90a80f026e8fb664e4f0e69e692d2a7",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85059647616
"Giuliano, P., Nunn, N.","22234394300;24071551100;","Ancestral Characteristics of Modern Populations",2018,"Economic History of Developing Regions","33","1",,"1","17",,15,"10.1080/20780389.2018.1435267","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057171396&doi=10.1080%2f20780389.2018.1435267&partnerID=40&md5=a9fd8e6ad4e46addb23552b264a28ee5",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85057171396
"Alesina, A., Giuliano, P., Nunn, N.","55886519200;22234394300;24071551100;","Traditional agricultural practices and the sex ratio today",2018,"PLoS ONE","13","1","e0190510","","",,9,"10.1371/journal.pone.0190510","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040613962&doi=10.1371%2fjournal.pone.0190510&partnerID=40&md5=2c6e92321a0ad7fed71b74a2787415be",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85040613962
"Sequeira, S., Nunn, N., Qian, N.","33368313000;24071551100;36829526900;","Migrants and the making of america: The shortand long-run effects of immigration during the age of mass migration",2017,"CESifo DICE Report","15","3","11112017003007","30","34",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032016639&partnerID=40&md5=46da7ca086eb53ae83e2d5d0d03dd917",Note,"Final","",Scopus,2-s2.0-85032016639
"Lowes, S., Nunn, N., Robinson, J.A., Weigel, J.L.","56675723100;24071551100;57198433819;45961572800;","The Evolution of Culture and Institutions: Evidence From the Kuba Kingdom",2017,"Econometrica","85","4",,"1065","1091",,72,"10.3982/ECTA14139","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025653222&doi=10.3982%2fECTA14139&partnerID=40&md5=a85fb331782525cb9a352fbac8869436",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85025653222
