作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Athey, S., Imbens, G.W.","6603691303;6603956309;","Design-based analysis in Difference-In-Differences settings with staggered adoption",2022,"Journal of Econometrics","226","1",,"62","79",,22,"10.1016/j.jeconom.2020.10.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106338609&doi=10.1016%2fj.jeconom.2020.10.012&partnerID=40&md5=f87d84d3f860bbbf928cb0cb00a49e25",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85106338609
"Arkhangelsky, D., Athey, S., Hirshberg, D.A., Imbens, G.W., Wager, S.","57219478230;6603691303;57201675825;6603956309;56676019500;","Synthetic Difference-in-Differences",2021,"American Economic Review","111","12",,"4088","4118",,9,"10.9767/BCREC.17.1.12345.46-52","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117467804&doi=10.9767%2fBCREC.17.1.12345.46-52&partnerID=40&md5=684fed1b67047a8dc4ee33b4e0265cb5",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85117467804
"Imbens, G., Menzel, K.","6603956309;43061379600;","A causal bootstrap",2021,"Annals of Statistics","49","3",,"1460","1488",,1,"10.1214/20-AOS2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113132551&doi=10.1214%2f20-AOS2009&partnerID=40&md5=a904c05ca8e4d5c0c1a47ff9d5f02bd8",Article,"Final","",Scopus,2-s2.0-85113132551
"Imbens, G.W.","6603956309;","Statistical significance, p-values, and the reporting of uncertainty",2021,"Journal of Economic Perspectives","35","3",,"157","174",,6,"10.1257/jep.35.3.157","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112721139&doi=10.1257%2fjep.35.3.157&partnerID=40&md5=95fc4acc1e01839f0c8a3c5d4a2ec36a",Review,"Final","All Open Access, Bronze",Scopus,2-s2.0-85112721139
"Graham, B., Hirano, K., Imbens, G.","8221099400;7402406783;6603956309;","The et interview: Professor gary chamberlain",2021,"Econometric Theory",,,,"","",,1,"10.1017/S0266466621000372","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116814624&doi=10.1017%2fS0266466621000372&partnerID=40&md5=0ab08ec405c0c0bf70518822e9d80c4e",Note,"Article in Press","",Scopus,2-s2.0-85116814624
"Athey, S., Bayati, M., Doudchenko, N., Imbens, G., Khosravi, K.","6603691303;57202824495;57219457883;6603956309;57195345574;","Matrix Completion Methods for Causal Panel Data Models",2021,"Journal of the American Statistical Association","116","536",,"1716","1730",,13,"10.1080/01621459.2021.1891924","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106222440&doi=10.1080%2f01621459.2021.1891924&partnerID=40&md5=c098efa282674f1af58c36ef92d08e53",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85106222440
"Athey, S., Imbens, G.W., Metzger, J., Munro, E.","6603691303;6603956309;57219636031;57218855868;","Using Wasserstein Generative Adversarial Networks for the design of Monte Carlo simulations",2021,"Journal of Econometrics",,,,"","",,1,"10.1016/j.jeconom.2020.09.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102991297&doi=10.1016%2fj.jeconom.2020.09.013&partnerID=40&md5=f7e13756a76c78a40ba46a6d0228c654",Article,"Article in Press","All Open Access, Green",Scopus,2-s2.0-85102991297
"Imbens, G.W.","6603956309;","Potential outcome and directed acyclic graph approaches to causality: Relevance for empirical practice in economics",2020,"Journal of Economic Literature","58","4",,"1129","1179",,12,"10.1257/JEL.20191597","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098846442&doi=10.1257%2fJEL.20191597&partnerID=40&md5=3ec90188d99408f761574366e72615a5",Review,"Final","All Open Access, Green",Scopus,2-s2.0-85098846442
"Bertanha, M., Imbens, G.W.","25122334000;6603956309;","External Validity in Fuzzy Regression Discontinuity Designs",2020,"Journal of Business and Economic Statistics","38","3",,"593","612",,18,"10.1080/07350015.2018.1546590","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063758081&doi=10.1080%2f07350015.2018.1546590&partnerID=40&md5=6f31ccc8c1d06e95d1253a928b59ba27",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85063758081
"Graham, B.S., Imbens, G.W., Ridder, G.","8221099400;6603956309;7006874051;","Identification and Efficiency Bounds for the Average Match Function Under Conditionally Exogenous Matching",2020,"Journal of Business and Economic Statistics","38","2",,"303","316",,,"10.1080/07350015.2018.1497509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055474350&doi=10.1080%2f07350015.2018.1497509&partnerID=40&md5=f1008f6b6919740de3e1fa32a9b96045",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85055474350
"Abadie, A., Athey, S., Imbens, G.W., Wooldridge, J.M.","7003559300;6603691303;6603956309;7005740338;","Sampling-Based versus Design-Based Uncertainty in Regression Analysis",2020,"Econometrica","88","1",,"265","296",,36,"10.3982/ECTA12675","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079007957&doi=10.3982%2fECTA12675&partnerID=40&md5=2dd7a1103a833b61850f7789bf46c89e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85079007957
"Athey, S., Imbens, G.W., Pollmann, M.","6603691303;6603956309;57212655462;","Comment on: “The Blessings of Multiple Causes” by Yixin Wang and David M. Blei",2019,"Journal of the American Statistical Association","114","528",,"1602","1604",,1,"10.1080/01621459.2019.1691008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077246667&doi=10.1080%2f01621459.2019.1691008&partnerID=40&md5=c4e115f7af58706c2b781d7e4f183531",Note,"Final","",Scopus,2-s2.0-85077246667
"Athey, S., Imbens, G.W.","6603691303;6603956309;","Machine Learning Methods That Economists Should Know about",2019,"Annual Review of Economics","11",,,"685","725",,115,"10.1146/annurev-economics-080217-053433","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070106829&doi=10.1146%2fannurev-economics-080217-053433&partnerID=40&md5=4c01c04aee251a2775f53cc64f11fb77",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85070106829
"Gelman, A., Imbens, G.","7007071352;6603956309;","Why High-Order Polynomials Should Not Be Used in Regression Discontinuity Designs",2019,"Journal of Business and Economic Statistics","37","3",,"447","456",,244,"10.1080/07350015.2017.1366909","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067647071&doi=10.1080%2f07350015.2017.1366909&partnerID=40&md5=4a721ebd865ba9e4ac7e224ff05cea4d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85067647071
"Imbens, G., Wager, S.","6603956309;56676019500;","Optimized regression discontinuity designs",2019,"Review of Economics and Statistics","101","2",,"264","278",,13,"10.1162/rest_a_00793","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065530956&doi=10.1162%2frest_a_00793&partnerID=40&md5=221cce42b66cd85d764fab027d9a81be",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85065530956
"Dimakopoulou, M., Zhou, Z., Athey, S., Imbens, G.","57189972787;55971412900;6603691303;6603956309;","Balanced linear contextual bandits",2019,"33rd AAAI Conference on Artificial Intelligence, AAAI 2019, 31st Innovative Applications of Artificial Intelligence Conference, IAAI 2019 and the 9th AAAI Symposium on Educational Advances in Artificial Intelligence, EAAI 2019",,,,"3445","3453",,11,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081601636&partnerID=40&md5=38a896cd45686c2de629a99fc0250283",Conference Paper,"Final","",Scopus,2-s2.0-85081601636
"Perlis, R.H., Mehta, R., Edwards, A.M., Tiwari, A., Imbens, G.W.","34572658900;57158489100;57201902842;8639379500;6603956309;","Pharmacogenetic testing among patients with mood and anxiety disorders is associated with decreased utilization and cost: A propensity-score matched study",2018,"Depression and Anxiety","35","10",,"946","952",,21,"10.1002/da.22742","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046481229&doi=10.1002%2fda.22742&partnerID=40&md5=6c6b14cec196400885e4f77354ca7b26",Article,"Final","",Scopus,2-s2.0-85046481229
"Athey, S., Imbens, G.W., Wager, S.","6603691303;6603956309;56676019500;","Approximate residual balancing: debiased inference of average treatment effects in high dimensions",2018,"Journal of the Royal Statistical Society. Series B: Statistical Methodology","80","4",,"597","623",,79,"10.1111/rssb.12268","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046775702&doi=10.1111%2frssb.12268&partnerID=40&md5=ed3d57a0056e10cae4457ea2b73a79c5",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85046775702
"Imbens, G.","6603956309;","Understanding and misunderstanding randomized controlled trials: A commentary on Deaton and Cartwright",2018,"Social Science and Medicine","210",,,"50","52",,9,"10.1016/j.socscimed.2018.04.028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046648356&doi=10.1016%2fj.socscimed.2018.04.028&partnerID=40&md5=a3a9232f8cb7d5b53b2fa8f437e50aac",Note,"Final","",Scopus,2-s2.0-85046648356
"Zhang, X., Faries, D.E., Li, H., Stamey, J.D., Imbens, G.W.","57189520701;6603538154;57201868705;6603247524;6603956309;","Addressing unmeasured confounding in comparative observational research",2018,"Pharmacoepidemiology and Drug Safety","27","4",,"373","382",,19,"10.1002/pds.4394","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041205020&doi=10.1002%2fpds.4394&partnerID=40&md5=041a0719d0f8d951ad05915f3a3ce422",Article,"Final","",Scopus,2-s2.0-85041205020
"Athey, S., Eckles, D., Imbens, G.W.","6603691303;23396490700;6603956309;","Exact p-Values for Network Interference",2018,"Journal of the American Statistical Association","113","521",,"230","240",,42,"10.1080/01621459.2016.1241178","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033720267&doi=10.1080%2f01621459.2016.1241178&partnerID=40&md5=b2d8d3f6e4efe489ac5b6f81f6801373",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85033720267
"Benjamin, D.J., Berger, J.O., Johannesson, M., Nosek, B.A., Wagenmakers, E.-J., Berk, R., Bollen, K.A., Brembs, B., Brown, L., Camerer, C., Cesarini, D., Chambers, C.D., Clyde, M., Cook, T.D., De Boeck, P., Dienes, Z., Dreber, A., Easwaran, K., Efferson, C., Fehr, E., Fidler, F., Field, A.P., Forster, M., George, E.I., Gonzalez, R., Goodman, S., Green, E., Green, D.P., Greenwald, A.G., Hadfield, J.D., Hedges, L.V., Held, L., Hua Ho, T., Hoijtink, H., Hruschka, D.J., Imai, K., Imbens, G., Ioannidis, J.P.A., Jeon, M., Jones, J.H., Kirchler, M., Laibson, D., List, J., Little, R., Lupia, A., Machery, E., Maxwell, S.E., McCarthy, M., Moore, D.A., Morgan, S.L., Munafó, M., Nakagawa, S., Nyhan, B., Parker, T.H., Pericchi, L., Perugini, M., Rouder, J., Rousseau, J., Savalei, V., Schönbrodt, F.D., Sellke, T., Sinclair, B., Tingley, D., Van Zandt, T., Vazire, S., Watts, D.J., Winship, C., Wolpert, R.L., Xie, Y., Young, C., Zinman, J., Johnson, V.E.","57207486575;7403413477;7103162936;6602443500;6602132134;7102907862;7003370044;6603577527;7404221180;6603895625;20733741300;7101706206;6603928536;35239712200;7005323510;55589408900;23984790800;55377790300;9044853300;56211794400;7003384925;7102408715;7102341220;7202828101;55138333000;35404606500;7201576647;7404385954;7102946617;14018206000;7006567946;24471197000;7402460571;6701378126;7801380949;7403639316;6603956309;57226848754;35205300800;55725769400;23100463900;6602200141;26643272500;7202638843;57204345048;12775821900;7202800344;7402061574;7404567500;35269412700;7004859481;57221776894;35759060800;7202773675;6602510470;36970900500;7004186708;8343860600;8398747100;33568239700;6701739816;24469040900;12446550300;7004408051;6602573237;7201539502;6603180758;6701675081;7403959608;7403446221;24402219400;57212836918;","Redefine statistical significance",2018,"Nature Human Behaviour","2","1",,"6","10",,1124,"10.1038/s41562-017-0189-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041054963&doi=10.1038%2fs41562-017-0189-z&partnerID=40&md5=1361ca74c8c1f12af3e35817e49b7eca",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85041054963
"Athey, S., Imbens, G., Pham, T., Wager, S.","6603691303;6603956309;57194275607;56676019500;","Estimating average treatment effects: Supplementary analyses and remaining challenges",2017,"American Economic Review","107","5",,"278","281",,26,"10.1257/aer.p20171042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019059169&doi=10.1257%2faer.p20171042&partnerID=40&md5=a82c546520600887066321370cf5ad9b",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-85019059169
"Athey, S., Imbens, G.W.","6603691303;6603956309;","The state of applied econometrics: Causality and policy evaluation",2017,"Journal of Economic Perspectives","31","2",,"3","32",,317,"10.1257/jep.31.2.3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019163054&doi=10.1257%2fjep.31.2.3&partnerID=40&md5=dc7991f7fa7112880f84e955ceaa120c",Conference Paper,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85019163054
