作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Haghtalab, N., Jackson, M.O., Procaccia, A.D.","56394619900;7404069278;15063368100;","Belief polarization in a complex world: A learning theory perspective",2021,"Proceedings of the National Academy of Sciences of the United States of America","118","19","e2010144118","","",,2,"10.1073/pnas.2010144118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105251541&doi=10.1073%2fpnas.2010144118&partnerID=40&md5=093a040af5ca5e5126f9d4ac7ea3149b",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85105251541
"Chandrasekhar, A.G., Goldsmith-Pinkham, P., Jackson, M.O., Thau, S.","55803890400;35213163500;7404069278;57223019593;","Interacting regional policies in containing a disease",2021,"Proceedings of the National Academy of Sciences of the United States of America","118","19","e2021520118","","",,2,"10.1073/pnas.2021520118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105111835&doi=10.1073%2fpnas.2021520118&partnerID=40&md5=c4933cb9943722f4def987dadcd47d8f",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85105111835
"Jackson, M.O., Pernoud, A.","7404069278;57221840401;","Systemic Risk in Financial Networks: A Survey",2021,"Annual Review of Economics","13",,,"171","202",,3,"10.1146/annurev-economics-083120-111540","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112165258&doi=10.1146%2fannurev-economics-083120-111540&partnerID=40&md5=ce748689cea0de7413c4eb7ecfa51768",Review,"Final","All Open Access, Green",Scopus,2-s2.0-85112165258
"Barbera, S., Jackson, M.O.","7005576325;7404069278;","A model of protests, revolution, and information",2020,"Quarterly Journal of Political Science","15","3",,"297","335",,9,"10.1561/100.00019002_app","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086387922&doi=10.1561%2f100.00019002_app&partnerID=40&md5=f7de0593714bf488e6b8c8d68065acc4",Article,"Final","",Scopus,2-s2.0-85086387922
"Atkisson, C., Górski, P.J., Jackson, M.O., Hołyst, J.A., D'Souza, R.M.","36727153700;57200784467;7404069278;55667560500;15724297700;","Why understanding multiplex social network structuring processes will help us better understand the evolution of human behavior",2020,"Evolutionary anthropology","29","3",,"102","107",,6,"10.1002/evan.21850","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086622198&doi=10.1002%2fevan.21850&partnerID=40&md5=2af0b2a1c8bdef01ecf44169640d4063",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85086622198
"Jackson, M.O.","7404069278;","A typology of social capital and associated network measures",2020,"Social Choice and Welfare","54","2-3",,"311","336",,8,"10.1007/s00355-019-01189-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064670292&doi=10.1007%2fs00355-019-01189-3&partnerID=40&md5=6fc9e19a2bb5fb9c4d556200abcc5ff4",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85064670292
"Banerjee, A., Chandrasekhar, A.G., Duflo, E., Jackson, M.O.","7402886108;55803890400;6602205596;7404069278;","Using Gossips to Spread Information: Theory and Evidence from Two Randomized Controlled Trials",2019,"Review of Economic Studies","86","6",,"2453","2490",,41,"10.1093/restud/rdz008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074070738&doi=10.1093%2frestud%2frdz008&partnerID=40&md5=6a42f967b13e8c32c583766ccaaee53a",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85074070738
"Fryer, R.G., Harms, P., Jackson, M.O.","7004362607;50261750400;7404069278;","Updating Beliefs when Evidence is Open to Interpretation: Implications for Bias and Polarization",2019,"Journal of the European Economic Association","17","5",,"1470","1501",,20,"10.1093/jeea/jvy025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074391413&doi=10.1093%2fjeea%2fjvy025&partnerID=40&md5=52f6fa86a031523f5ac400d109ee8eb9",Article,"Final","",Scopus,2-s2.0-85074391413
"Rahwan, I., Cebrian, M., Obradovich, N., Bongard, J., Bonnefon, J.-F., Breazeal, C., Crandall, J.W., Christakis, N.A., Couzin, I.D., Jackson, M.O., Jennings, N.R., Kamar, E., Kloumann, I.M., Larochelle, H., Lazer, D., McElreath, R., Mislove, A., Parkes, D.C., Pentland, A.S., Roberts, M.E., Shariff, A., Tenenbaum, J.B., Wellman, M.","23009881000;8724466500;56750176400;6603672222;6506569044;7003691791;7004904337;7005400323;55889306800;7404069278;7005888644;23009039400;36642606300;14827997400;6603287654;6602618678;8693841200;7006281808;7102755925;55734753300;20436715000;7006818404;7005153459;","Machine behaviour",2019,"Nature","568","7753",,"477","486",,265,"10.1038/s41586-019-1138-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064919834&doi=10.1038%2fs41586-019-1138-y&partnerID=40&md5=e937dcdfe60d85e4254753ecc0abe3d1",Review,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85064919834
"Jackson, M.O.","7404069278;","The friendship paradox and systematic biases in perceptions and social norms",2019,"Journal of Political Economy","127","2",,"777","818",,21,"10.1086/701031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063940013&doi=10.1086%2f701031&partnerID=40&md5=cdfa9b191940f60ae1bab25a0d1a0679",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85063940013
"Boyd, R., Richerson, P.J., Meinzen-Dick, R., De Moor, T., Jackson, M.O., Gjerde, K.M., Harden-Davies, H., Frischmann, B.M., Madison, M.J., Strandburg, K.J., McLean, A.R., Dye, C.","7401728379;6602165521;6701800716;24068503200;7404069278;6602575349;57189231578;57203301080;7004127839;55824982400;7402638846;34770166000;","INSIGHTS",2018,"Science","362","6420",,"1236","1241",,31,"10.1126/science.aaw0911","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058387223&doi=10.1126%2fscience.aaw0911&partnerID=40&md5=704d28def52c24a427eff639e25d7d07",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85058387223
"Akbarpour, M., Jackson, M.O.","57198779752;7404069278;","Diffusion in networks and the virtue of burstiness",2018,"Proceedings of the National Academy of Sciences of the United States of America","115","30",,"E6996","E7004",,9,"10.1073/pnas.1722089115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052021752&doi=10.1073%2fpnas.1722089115&partnerID=40&md5=6579393b659e32dd725af907ea209a3d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85052021752
"Morelli, S.A., Ong, D.C., Makati, R., Jackson, M.O., Zaki, J.","57204346252;56404242600;57195679886;7404069278;18134766700;","Empathy and well-being correlate with centrality in different social networks",2017,"Proceedings of the National Academy of Sciences of the United States of America","114","37",,"9843","9847",,46,"10.1073/pnas.1702155114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029487425&doi=10.1073%2fpnas.1702155114&partnerID=40&md5=1961917e1471e0c5b954f410e135f078",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85029487425
"Leduc, M.V., Jackson, M.O., Johari, R.","57016390100;7404069278;15051992700;","Pricing and referrals in diffusion on networks",2017,"Games and Economic Behavior","104",,,"568","594",,23,"10.1016/j.geb.2017.05.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033666353&doi=10.1016%2fj.geb.2017.05.011&partnerID=40&md5=e77a9669c8a4b376a5dca5bb0900089c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85033666353
"Acemoglu, D., Jackson, M.O.","7003483273;7404069278;","Social norms and the enforcement of laws",2017,"Journal of the European Economic Association","15","2",,"245","295",,61,"10.1093/jeea/jvw006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998834394&doi=10.1093%2fjeea%2fjvw006&partnerID=40&md5=4697ab30b4a4e10592d1f91ef8f207f0",Article,"Final","",Scopus,2-s2.0-84998834394
