作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Faccio, M., Zingales, L.","8632730600;7004110147;","Political Determinants of Competition in the Mobile Telecommunication Industry",2022,"Review of Financial Studies","35","4",,"1983","2018",,1,"10.1093/rfs/hhab074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127842945&doi=10.1093%2frfs%2fhhab074&partnerID=40&md5=6fe30e2dfa18f6331d7dac164ffe1dff",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85127842945
"Barrios, J.M., Benmelech, E., Hochberg, Y.V., Sapienza, P., Zingales, L.","57219895230;23003701200;15765030900;7004926273;7004110147;","Civic capital and social distancing during the Covid-19 pandemic☆",2021,"Journal of Public Economics","193",,"104310","","",,56,"10.1016/j.jpubeco.2020.104310","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095943343&doi=10.1016%2fj.jpubeco.2020.104310&partnerID=40&md5=b7f8de6df97a62ab69c699fa50890b2a",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85095943343
"Guiso, L., Sapienza, P., Zingales, L.","6603792748;7004926273;7004110147;","Time varying risk aversion",2018,"Journal of Financial Economics","128","3",,"403","421",,165,"10.1016/j.jfineco.2018.02.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044385796&doi=10.1016%2fj.jfineco.2018.02.007&partnerID=40&md5=cb7cd859ffc327bbae0254c6686f2c66",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85044385796
"Vishny, R., Zingales, L.","6701615092;7004110147;","Corporate finance",2017,"Journal of Political Economy","125","6",,"1805","1812",,4,"10.1086/694643","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051251745&doi=10.1086%2f694643&partnerID=40&md5=0dac3937f454d3c6497e8fb6d3fe7051",Note,"Final","",Scopus,2-s2.0-85051251745
"Zingales, L.","7004110147;","Towards a political theory of the firm",2017,"Journal of Economic Perspectives","31","3",,"113","130",,73,"10.1257/jep.31.3.113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026317966&doi=10.1257%2fjep.31.3.113&partnerID=40&md5=aa33d4364109868992879cce78d43f09",Conference Paper,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85026317966
"Hart, O., Zingales, L.","6701542800;7004110147;","Companies should maximize shareholder welfare not market value",2017,"Journal of Law, Finance, and Accounting","2","2",,"247","274",,93,"10.1561/108.00000022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051113118&doi=10.1561%2f108.00000022&partnerID=40&md5=ea68c2586ed77707a0bbe4e3b7162f4e",Article,"Final","",Scopus,2-s2.0-85051113118
"Guiso, L., Sapienza, P., Zingales, L.","6603792748;7004926273;7004110147;","LONG-TERM PERSISTENCE",2016,"Journal of the European Economic Association","14","6",,"1401","1436",,174,"10.1111/jeea.12177","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989216654&doi=10.1111%2fjeea.12177&partnerID=40&md5=6cc8e0174772bcebd1c773b171e18f7a",Article,"Final","",Scopus,2-s2.0-84989216654
"Guiso, L., Sapienza, P., Zingales, L.","6603792748;7004926273;7004110147;","Monnet's error?",2016,"Economic Policy","31","86",,"249","297",,24,"10.1093/epolic/eiw003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966355924&doi=10.1093%2fepolic%2feiw003&partnerID=40&md5=a6d59096ecf2cd37d8c4886aa0849d19",Article,"Final","",Scopus,2-s2.0-84966355924
"Hart, O., Zingales, L.","6701542800;7004110147;","Liquidity and inefficient investment",2015,"Journal of the European Economic Association","13","5",,"737","769",,11,"10.1111/jeea.12130","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942293185&doi=10.1111%2fjeea.12130&partnerID=40&md5=81274cdf24297fd80b5e4856fb5f7faa",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84942293185
"Reuben, E., Sapienza, P., Zingales, L.","23101015800;7004926273;7004110147;","Procrastination and impatience",2015,"Journal of Behavioral and Experimental Economics","58",,,"63","76",,20,"10.1016/j.socec.2015.07.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939145916&doi=10.1016%2fj.socec.2015.07.005&partnerID=40&md5=d446cb604044076840845b5d7a0315ec",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84939145916
"Zingales, L.","7004110147;","Presidential Address: Does Finance Benefit Society?",2015,"Journal of Finance","70","4",,"1327","1363",,117,"10.1111/jofi.12295","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937686162&doi=10.1111%2fjofi.12295&partnerID=40&md5=48738880e93035e85c249b0b0b11ef2f",Article,"Final","",Scopus,2-s2.0-84937686162
"Zingales, L.","7004110147;","The ""cultural revolution"" in finance",2015,"Journal of Financial Economics","117","1",,"1","4",,60,"10.1016/j.jfineco.2015.05.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931089545&doi=10.1016%2fj.jfineco.2015.05.006&partnerID=40&md5=c46d880d3ba112f7692ad51002b5d436",Editorial,"Final","",Scopus,2-s2.0-84931089545
"Guiso, L., Sapienza, P., Zingales, L.","6603792748;7004926273;7004110147;","The value of corporate culture",2015,"Journal of Financial Economics","117","1",,"60","76",,195,"10.1016/j.jfineco.2014.05.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931050784&doi=10.1016%2fj.jfineco.2014.05.010&partnerID=40&md5=a49806da63f135adff517e25c72aa0b0",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84931050784
"Guiso, L., Sapienza, P., Zingales, L.","6603792748;7004926273;7004110147;","Corporate culture, societal culture, and institutions",2015,"American Economic Review","105","5",,"336","339",,44,"10.1257/aer.p20151074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930701215&doi=10.1257%2faer.p20151074&partnerID=40&md5=eba75cd1ff8d6ce3e79ca535110fc566",Conference Paper,"Final","",Scopus,2-s2.0-84930701215
"Piffer, D., Ponzi, D., Sapienza, P., Zingales, L., Maestripieri, D.","36572576100;23393951400;7004926273;7004110147;7006127701;","Morningness-eveningness and intelligence among high-achieving US students: Night owls have higher GMAT scores than early morning types in a top-ranked MBA program",2014,"Intelligence","47",,,"107","112",,29,"10.1016/j.intell.2014.09.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908083306&doi=10.1016%2fj.intell.2014.09.009&partnerID=40&md5=6eb3d90d9cb5a7d007855249259eeefd",Article,"Final","",Scopus,2-s2.0-84908083306
"Reuben, E., Sapienza, P., Zingales, L.","23101015800;7004926273;7004110147;","How stereotypes impair women's careers in science",2014,"Proceedings of the National Academy of Sciences of the United States of America","111","12",,"4403","4408",,315,"10.1073/pnas.1314788111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896924358&doi=10.1073%2fpnas.1314788111&partnerID=40&md5=9759e01f21d051b47e0772b36bbb050f",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84896924358
"Aghion, P., Dewatripont, M., Legros, P., Zingales, L.","7004203407;6602615395;7004117440;7004110147;","Introduction",2014,"Journal of Law, Economics, and Organization","30","SUPPL. 1",,"i1","i12",,2,"10.1093/jleo/ewu004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900821389&doi=10.1093%2fjleo%2fewu004&partnerID=40&md5=475cb09803a361805adcb92cf1ae537a",Review,"Final","",Scopus,2-s2.0-84900821389
"Sapienza, P., Toldra-Simats, A., Zingales, L.","7004926273;55752009500;7004110147;","Understanding trust",2013,"Economic Journal","123","573",,"1313","1332",,158,"10.1111/ecoj.12036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890312052&doi=10.1111%2fecoj.12036&partnerID=40&md5=5e150c5740d34cf6720296fcd1d46bf6",Article,"Final","",Scopus,2-s2.0-84890312052
"Guiso, L., Sapienza, P., Zingales, L.","6603792748;7004926273;7004110147;","The determinants of attitudes toward strategic default on mortgages",2013,"Journal of Finance","68","4",,"1473","1515",,186,"10.1111/jofi.12044","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880398842&doi=10.1111%2fjofi.12044&partnerID=40&md5=448da094f7c5f257166b5c4750ff6ec2",Article,"Final","",Scopus,2-s2.0-84880398842
"Sapienza, P., Zingales, L.","7004926273;7004110147;","Economic experts versus average americans",2013,"American Economic Review","103","3",,"636","642",,48,"10.1257/aer.103.3.636","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879095943&doi=10.1257%2faer.103.3.636&partnerID=40&md5=1fe86ac93092ffcb77dbe07726019da5",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-84879095943
