作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Mosavi, N.S., Santos, M.F.","57221705544;57203612534;","Characteristics of the Intelligent Decision Support System for Precision Medicine (IDSS4PM)",2022,"Lecture Notes in Networks and Systems","217",,,"675","683",,,"10.1007/978-981-16-2102-4_61","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119018312&doi=10.1007%2f978-981-16-2102-4_61&partnerID=40&md5=673b8334cb181acf6965842c47e06fb9",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-85119018312
"Oliveira, D., Miranda, R., Leuschner, P., Abreu, N., Santos, M.F., Abelha, A., Machado, J.","57212500652;57211804745;35364756800;57201582091;57203612534;6506287527;56196003100;","OpenEHR modeling: improving clinical records during the COVID-19 pandemic",2021,"Health and Technology","11","5",,"1109","1118",,1,"10.1007/s12553-021-00556-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105968830&doi=10.1007%2fs12553-021-00556-4&partnerID=40&md5=1c24a8159384e8caefc23ca6724b092d",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85105968830
"Abreu, J., Guimarães, T., Abelha, A., Santos, M.F.","57211276048;56028519600;6506287527;57203612534;","Business Analytics Components for Public Health Institution - Clinical Decision Area",2021,"Procedia Computer Science","198",,,"335","340",,,"10.1016/j.procs.2021.12.250","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124586335&doi=10.1016%2fj.procs.2021.12.250&partnerID=40&md5=502e22421c9869e96f2b981b2d942944",Conference Paper,"Final","All Open Access, Gold",Scopus,2-s2.0-85124586335
"Mosavi, N.S., Santos, M.F.","57221705544;57203612534;","To what extent healthcare analytics influences decision making in precision medicine",2021,"Procedia Computer Science","198",,,"353","359",,,"10.1016/j.procs.2021.12.253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124584770&doi=10.1016%2fj.procs.2021.12.253&partnerID=40&md5=adab25b4c606e40661bf00fc967b6d61",Conference Paper,"Final","All Open Access, Gold",Scopus,2-s2.0-85124584770
"Azevedo, J., Duarte, J., Santos, M.F.","57222043987;14035650500;57203612534;","Implementing a business intelligence cost accounting solution in a healthcare setting",2021,"Procedia Computer Science","198",,,"329","334",,,"10.1016/j.procs.2021.12.249","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124582356&doi=10.1016%2fj.procs.2021.12.249&partnerID=40&md5=e10c66f1f190441faf1b4487b8e32643",Conference Paper,"Final","All Open Access, Gold",Scopus,2-s2.0-85124582356
"Cruz, M., Guimarães, T., Abelha, A., Santos, M.F.","57451977900;56028519600;6506287527;57203612534;","Business Analytics Components for Public Health Institution - Nursing Decision Area",2021,"Procedia Computer Science","198",,,"347","352",,,"10.1016/j.procs.2021.12.252","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124579715&doi=10.1016%2fj.procs.2021.12.252&partnerID=40&md5=4e6fbaf1275d6a44c756b96b65fbf068",Conference Paper,"Final","All Open Access, Gold",Scopus,2-s2.0-85124579715
"Duarte, R., Guimarães, T., Santos, M.F.","57451978000;56028519600;57203612534;","A Business Intelligence Platform for Portuguese Misericórdias",2021,"Procedia Computer Science","198",,,"341","346",,,"10.1016/j.procs.2021.12.251","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124579014&doi=10.1016%2fj.procs.2021.12.251&partnerID=40&md5=c2b89b248c9f433cf729a6b3b68c6b19",Conference Paper,"Final","All Open Access, Gold",Scopus,2-s2.0-85124579014
"Guarda, T., Portela, F., Santos, M.F.","53866250100;57194071672;57203612534;","Preface",2021,"Communications in Computer and Information Science","1485 CCIS",,,"v","vi",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120570321&partnerID=40&md5=c2cfce05a5ad093bd5dfe03958e996a5",Editorial,"Final","",Scopus,2-s2.0-85120570321
"Ferreira, V., Portela, F., Santos, M.F.","57224320104;57194071672;57203612534;","A Practical Solution to Synchronise Structured and Non-structured Repositories",2021,"Advances in Intelligent Systems and Computing","1368 AISC",,,"356","365",,,"10.1007/978-3-030-72654-6_35","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107371291&doi=10.1007%2f978-3-030-72654-6_35&partnerID=40&md5=84c0e342e1d30cea76459690c81a069c",Conference Paper,"Final","",Scopus,2-s2.0-85107371291
"Ferreira, D., Portela, F., Santos, M.F.","57216100885;57194071672;57203612534;","A Step Towards the Use of Chatbots to Support the Enterprise Decision-Making Processes",2021,"Advances in Intelligent Systems and Computing","1368 AISC",,,"308","317",,,"10.1007/978-3-030-72654-6_30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107343046&doi=10.1007%2f978-3-030-72654-6_30&partnerID=40&md5=85e2d05a4bd0c5e7fd74c0592f53334a",Conference Paper,"Final","",Scopus,2-s2.0-85107343046
